Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x13fb,23537.54,1906.4616666666668,7.0,4,8.0,3.0,"Mortgage Loan, Mortgage Loan, and Auto Loan",16,22,7.13,6.0,Standard,174.06,25.391308476044497,9 Years and 8 Months,Yes,53.558308,60.69782,High_spent_Small_value_payments,336.39005,2024-11-01,1.0,0,116,9.666667,0.0073949955
CUS_0x1535,31396.36,2469.363333333333,2.0,3,12.0,3.0,"Not Specified, Mortgage Loan, and Not Specified",5,3,11.13,8.0,,1294.44,28.1957948673722,24 Years and 9 Months,No,70.75495,10000.0,Low_spent_Small_value_payments,218.30937,2024-11-01,0.0,0,297,24.75,0.041228984
CUS_0x1551,16674.01,1342.5008333333333,1.0,4,5.0,,Auto Loan,11,7,-3.97,4.0,Good,1471.88,25.695562740420968,16 Years and 5 Months,NM,13.632311,39.53111,High_spent_Small_value_payments,341.08667,2024-11-01,,1,197,16.416666,0.088273905
CUS_0x158e,36638.43,2807.2025,3.0,6,20.0,,"Mortgage Loan, Personal Loan, Home Equity Loan, and Student Loan",14,12,14.63,4.0,Standard,110.35,40.38555017230149,21 Years and 11 Months,Yes,120.7937,96.74785,High_spent_Medium_value_payments,313.1787,2024-11-01,1.0,0,263,21.916666,0.0030118648
CUS_0x15a9,10737.365,884.7804166666666,8.0,4,14.0,4.0,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",18,16,16.61,8.0,Standard,1126.18,38.02931709457293,19 Years and 0 Months,Yes,19.50258,28.452408,High_spent_Small_value_payments,300.52304,2024-11-01,1.0,0,228,19.0,0.10488421
CUS_0x174b,22709.37,2115.4475,6.0,5,19.0,2.0,"Personal Loan, and Debt Consolidation Loan",20,11,17.62,8.0,Standard,412.53,35.801291803190885,26 Years and 8 Months,Yes,77114.0,99.745834,Low_spent_Medium_value_payments,366.36014,2024-11-01,1.0,0,320,26.666666,0.01816563
CUS_0x178d,34974.41,2998.534166666667,6.0,4,18.0,0.0,,24,9,8.14,1.0,Standard,505.88,24.67454638003029,32 Years and 0 Months,NM,0.0,190.46146,High_spent_Small_value_payments,369.39197,2024-11-01,,1,384,32.0,0.01446429
CUS_0x1799,17098.88,1555.906666666667,7.0,4,9.0,4.0,"Debt Consolidation Loan, Payday Loan, Personal Loan, and Payday Loan",13,20,7.14,5.0,Standard,1408.73,38.87421077448713,26 Years and 4 Months,Yes,51.67002,122.367226,Low_spent_Small_value_payments,271.5534,2024-11-01,1.0,0,316,26.333334,0.08238726
CUS_0x1835,34888.64,2771.3866666666668,5.0,5,20.0,3.0,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",29,16,17.08,6.0,,817.6,24.7701516213974,8 Years and 11 Months,Yes,46.091698,96.829834,High_spent_Small_value_payments,394.21713,2024-11-01,1.0,0,107,8.916667,0.02343456
CUS_0x1837,34180.94,2685.411666666667,6.0,5,19.0,7.0,"Home Equity Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, and Payday Loan",62,22,-3.37,10.0,Bad,3375.66,25.155426035044247,8 Years and 1 Months,Yes,135.8523,265.81546,Low_spent_Small_value_payments,156.8734,2024-11-01,1.0,0,97,8.083333,0.09875854
CUS_0x1897,35497.94,3063.161666666667,6.0,7,17.0,2.0,"Debt Consolidation Loan, and Student Loan",28,13,6.86,9.0,,2284.86,23.347720759400566,6 Years and 9 Months,Yes,39.33347,222.24939,Low_spent_Large_value_payments,314.7333,2024-11-01,1.0,0,81,6.75,0.06436599
CUS_0x1929,101586.12,8278.51,8.0,7,5773.0,0.0,,13,8,2.28,7.0,Good,597.31,29.737543972253576,28 Years and 10 Months,No,0.0,845.5013,Low_spent_Small_value_payments,272.3497,2024-11-01,0.0,0,346,28.833334,0.005879839
CUS_0x199b,16048.76,1623.3966666666668,8.0,10,18.0,7.0,"Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",45,21,11.29,14.0,Standard,1583.58,40.44191883736981,14 Years and 9 Months,Yes,72.005615,72.33675,Low_spent_Small_value_payments,259.68314,2024-11-01,1.0,0,177,14.75,0.098673046
CUS_0x1a7b,88574.43,7417.2025,4.0,5,2.0,1.0,Credit-Builder Loan,9,8,10.65,8.0,Good,1451.63,32.03979281057261,16 Years and 9 Months,No,40.533092,10000.0,High_spent_Large_value_payments,829.0928,2024-11-01,0.0,0,201,16.75,0.016388815
CUS_0x1b1a,29594.87,2493.2391666666667,5.0,6,7.0,3.0,"Personal Loan, Student Loan, and Credit-Builder Loan",29,9,9.69,11.0,Standard,772.83,27.679072288588124,29 Years and 11 Months,Yes,70.195076,36.10703,High_spent_Medium_value_payments,393.02182,2024-11-01,1.0,0,359,29.916666,0.026113648
CUS_0x1b7e,9477.76,911.8133333333334,6.0,9,32.0,,"Not Specified, Credit-Builder Loan, Mortgage Loan, Not Specified, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",26,13,22.71,13.0,,3325.3,36.55112785430093,6 Years and 4 Months,Yes,37.29516,94.09495,Low_spent_Medium_value_payments,239.79123,2024-11-01,1.0,0,76,6.3333335,0.35085297
CUS_0x1bac,15926.285,1591.1904166666666,4.0,4,11.0,2.0,"Auto Loan, and Personal Loan",14,19,19.54,5.0,Standard,1481.35,36.38451854169238,21 Years and 0 Months,Yes,14.817007,178.58118,Low_spent_Small_value_payments,255.72086,2024-11-01,1.0,0,252,21.0,0.0930129
CUS_0x1c34,29987.16,2557.93,4.0,4,3.0,3.0,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,2.36,1.0,,30.53,31.30274470564953,32 Years and 2 Months,No,60.300537,137.66371,High_spent_Small_value_payments,317.82877,2024-11-01,0.0,0,386,32.166668,0.0010181024
CUS_0x1ce1,83521.24,7162.1033333333335,4.0,4,14.0,2.0,"Payday Loan, and Auto Loan",4,10,15.16,13.0,Standard,555.44,32.51144906318213,21 Years and 6 Months,Yes,121.27253,252.74026,Low_spent_Large_value_payments,612.1976,2024-11-01,1.0,0,258,21.5,0.0066502844
CUS_0x1dd9,4020402.0,2919.0166666666664,5.0,2,5.0,2.0,"Personal Loan, and Credit-Builder Loan",13,0,1.34,4.0,Good,630.29,38.17233204157153,16 Years and 6 Months,No,44.73008,99.63292,Low_spent_Medium_value_payments,284.1199,2024-11-01,0.0,0,198,16.5,0.00015677288
CUS_0x1df1,73434.92,5849.576666666668,1.0,5,5.0,,"Payday Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",6,3,11.93,0.0,Good,192.45,33.7340236385392,16 Years and 2 Months,No,214.43018,171.90894,,448.61856,2024-11-01,0.0,0,194,16.166666,0.0026206877
CUS_0x1e45,166837.64,13680.136666666667,4.0,3,8.0,0.0,,9,7,11.61,1.0,Good,1402.48,36.91309694597232,16 Years and 0 Months,No,0.0,256.27798,High_spent_Large_value_payments,1351.7357,2024-11-01,0.0,0,192,16.0,0.008406256
CUS_0x1f2e,41012.42,3341.7016666666664,5.0,4,27.0,7.0,"Payday Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Student Loan, Personal Loan, and Personal Loan",13,9,14.47,4.0,Standard,1690.55,30.687163313258814,7 Years and 11 Months,Yes,199.3678,174.7952,High_spent_Small_value_payments,220.00716,2024-11-01,1.0,0,95,7.9166665,0.041220438
CUS_0x1fcd,66519.63,5759.302500000002,1355.0,3,8.0,2.0,"Student Loan, and Auto Loan",21,13,1.12,2407.0,Standard,64.27,25.97563530860677,17 Years and 11 Months,No,99.193634,97.57863,High_spent_Large_value_payments,619.158,2024-11-01,0.0,0,215,17.916666,0.0009661809
CUS_0x2058,14501.97,1477.4975,8.0,6,30.0,,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",21,17,17.64,6.0,Bad,4676.1,22.699017535305728,14 Years and 3 Months,Yes,35.284832,139.2248,Low_spent_Small_value_payments,263.2401,2024-11-01,1.0,0,171,14.25,0.32244587
CUS_0x205a,59908.77,5251.3975,3.0,3,29.0,5.0,"Personal Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",21,13,8.99,9.0,,1323.98,38.39361592930261,9 Years and 8 Months,Yes,173.3244,118.86638,High_spent_Medium_value_payments,482.94897,2024-11-01,1.0,0,116,9.666667,0.022099936
CUS_0x20d0,40692.4,3686.033333333333,9.0,8,18.0,6.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",29,14,1.32,12.0,Bad,4128.29,34.81285722768242,5 Years and 11 Months,Yes,200.62662,10000.0,High_spent_Small_value_payments,205.27187,2024-11-01,1.0,0,71,5.9166665,0.101451136
CUS_0x20e0,12943.475,1327.6229166666667,5.0,5,9.0,6.0,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,14,10.6,6.0,Standard,265.36,39.22746969131425,7 Years and 4 Months,Yes,45.090828,28.087069,High_spent_Small_value_payments,319.58438,2024-11-01,1.0,0,88,7.3333335,0.02050145
CUS_0x217f,86032.17,7189.3475,3.0,6,7.0,3.0,"Personal Loan, Debt Consolidation Loan, and Payday Loan",6,0,3.07,1.0,Good,1177.47,38.83089690990908,31 Years and 5 Months,No,135.61664,433.04553,Low_spent_Medium_value_payments,430.27255,2024-11-01,0.0,0,377,31.416666,0.0136863915
CUS_0x21a3,17774.97,1281.1849813547908,6.0,9,33.0,9.0,"Mortgage Loan, Student Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",55,25,28.93,13.0,Bad,3183.68,38.50080934564382,10 Years and 4 Months,Yes,78.7727,114.628555,Low_spent_Medium_value_payments,161.98601,2024-11-01,1.0,0,124,10.333333,0.17911027
CUS_0x223c,142025.56,12010.463333333331,0.0,3,6.0,2.0,"Auto Loan, and Home Equity Loan",25,10,11.56,2.0,Good,318.97,35.841966594894096,31 Years and 11 Months,No,202.55779,564.2511,Low_spent_Medium_value_payments,714.2374,2024-11-01,0.0,0,383,31.916666,0.0022458634
CUS_0x228d,23357.87,2008.4891666666665,4.0,5,7.0,4.0,"Payday Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",28,13,17.38,5.0,Standard,1290.06,26.777834483099014,6 Years and 5 Months,Yes,44.872837,79.07626,High_spent_Medium_value_payments,326.8998,2024-11-01,1.0,0,77,6.4166665,0.05523021
CUS_0x22c4,80288.08,6961.673333333332,7.0,10,4962.0,6.0,"Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, and Home Equity Loan",15,20,19.88,8.0,Bad,2848.95,37.569531260556936,13 Years and 6 Months,Yes,400.5935,189.68661,High_spent_Medium_value_payments,355.8872,2024-11-01,1.0,0,162,13.5,0.035484098
CUS_0x232b,62115.81,5064.3175,3.0,7,17.0,5.0,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",24,18,14.9,10.0,Standard,1724.19,39.625716683555815,8 Years and 2 Months,Yes,234.92839,412.17984,Low_spent_Small_value_payments,149.32353,2024-11-01,1.0,0,98,8.166667,0.027757667
CUS_0x2366,9126.455,490.53791666666666,10.0,7,33.0,5.0,"Auto Loan, Personal Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",38,21,28.57,12.0,,4997.05,34.849122721082985,9 Years and 8 Months,Yes,33.016293,50.28346,Low_spent_Medium_value_payments,245.75404,2024-11-01,1.0,0,116,9.666667,0.5475346
CUS_0x23e9,114614.88,9369.24,6.0,6,9.0,3.0,"Debt Consolidation Loan, Auto Loan, and Payday Loan",4,9,9.06,1.0,,1379.67,35.453779523595145,27 Years and 11 Months,Yes,180.91072,191.75258,High_spent_Large_value_payments,804.2607,2024-11-01,1.0,0,335,27.916666,0.012037442
CUS_0x245e,31081.62,2305.135,7.0,7,22.0,9.0,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Payday Loan",49,23,,12.0,,2574.54,33.95522501047977,13 Years and 6 Months,Yes,230.83092,231.45432,Low_spent_Small_value_payments,58.228268,2024-11-01,1.0,0,162,13.5,0.08283159
CUS_0x2551,32390.15,2580.179166666667,3.0,6,5.0,0.0,,10,17,8.81,4.0,Standard,596.56,28.318017044456944,29 Years and 11 Months,No,0.0,10000.0,High_spent_Small_value_payments,366.20703,2024-11-01,0.0,0,359,29.916666,0.018417945
CUS_0x2593,50173.54,4323.128333333333,6.0,4,11.0,3.0,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",19,16,4.09,5.0,Standard,293.88,26.60000385871821,25 Years and 8 Months,No,105.30529,199.88173,High_spent_Small_value_payments,387.12582,2024-11-01,0.0,0,308,25.666666,0.0058572707
CUS_0x25f5,29905.94,2362.1616666666664,9.0,8,34.0,6.0,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,13,20.79,13.0,Bad,2987.02,39.30091312542395,9 Years and 10 Months,Yes,123.09744,211.93608,Low_spent_Medium_value_payments,181.18265,2024-11-01,1.0,0,118,9.833333,0.099880494
CUS_0x2696,14982.63,1003.5525,10.0,8,20.0,285.0,"Student Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",28,19,17.16,7.0,Standard,2291.45,23.145491905612307,14 Years and 4 Months,NM,40.62533,128.15268,Low_spent_Small_value_payments,221.57724,2024-11-01,,1,172,14.333333,0.15294044
CUS_0x26b1,160052.2,13580.683333333334,4.0,25,10.0,2.0,"Not Specified, and Student Loan",5,8,0.51,7.0,Good,1118.35,38.55765237786071,21 Years and 11 Months,No,207.8648,833.67316,High_spent_Small_value_payments,576.53033,2024-11-01,0.0,0,263,21.916666,0.0069874073
CUS_0x2709,67556.8,5886.733333333334,3.0,5,10.0,3.0,"Student Loan, Credit-Builder Loan, and Auto Loan",30,18,19.44,2.0,Standard,762.85,31.788375445796117,28 Years and 0 Months,Yes,118.34863,626.638,Low_spent_Small_value_payments,133.68672,2024-11-01,1.0,0,336,28.0,0.01129198
CUS_0x27b9,28356.18,2425.015,10.0,9,31.0,7.0,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",36,23,16.0,12.0,Bad,4157.2,34.06293956192462,5 Years and 6 Months,Yes,140.69844,29.147123,High_spent_Large_value_payments,312.65594,2024-11-01,1.0,0,66,5.5,0.1466065
CUS_0x2854,15706.805,1192.9004166666666,3.0,5,4.0,2.0,"Auto Loan, and Personal Loan",14,4,0.57,9.0,Good,282.44,37.48949510590728,28 Years and 5 Months,No,23.472555,104.5046,Low_spent_Medium_value_payments,271.3129,2024-11-01,0.0,0,341,28.416666,0.017982015
CUS_0x2877,80591.2,6453.9333333333325,4.0,4,32.0,2.0,"Student Loan, and Auto Loan",27,8,9.62,8.0,,2024.84,31.905991973665444,13 Years and 9 Months,Yes,97.897255,565.2693,Low_spent_Medium_value_payments,262.22678,2024-11-01,1.0,0,165,13.75,0.025124826
CUS_0x28b3,37983.12,3398.26,7.0,1131,32.0,2.0,"Home Equity Loan, and Personal Loan",31,24,10.36,11.0,Bad,1629.11,37.38864673832301,9 Years and 4 Months,Yes,50.437954,193.48183,Low_spent_Small_value_payments,385.90622,2024-11-01,1.0,0,112,9.333333,0.042890366
CUS_0x28e1,34526.09,2908.174166666666,5.0,4,19.0,3.0,"Not Specified, Personal Loan, and Home Equity Loan",13,14,14.74,10.0,Standard,938.23,27.14253679831804,18 Years and 5 Months,Yes,70.15698,190.65495,Low_spent_Large_value_payments,300.00546,2024-11-01,1.0,0,221,18.416666,0.027174521
CUS_0x29a3,15734.68,1017.1568876730324,8.0,7,1922.0,7.0,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",50,21,23.82,12.0,Bad,4060.73,22.748833142396013,3 Years and 9 Months,Yes,104.49009,57.66251,High_spent_Small_value_payments,215.03618,2024-11-01,1.0,0,45,3.75,0.25807515
CUS_0x29ae,75723.81,5280.94660758938,5.0,7,1.0,0.0,,7,20,-0.04,6.0,Good,1198.09,40.92497843850013,33 Years and 6 Months,No,860.3709,211.8503,High_spent_Medium_value_payments,652.28143,2024-11-01,0.0,0,402,33.5,0.015821839
CUS_0x2a5d,95610.81,8262.567500000001,6.0,4,5.0,5.0,"Student Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",17,8,17.43,9.0,Standard,383.55,39.9086480004714,20 Years and 6 Months,Yes,276.31955,435.29263,High_spent_Small_value_payments,374.64456,2024-11-01,1.0,0,246,20.5,0.0040115756
CUS_0x2a67,78769.32,6277.1100000000015,8.0,5,20.0,0.0,,11,20,11.66,3.0,Standard,45.87,30.542989210261197,25 Years and 2 Months,No,0.0,478.3407,Low_spent_Large_value_payments,419.3703,2024-11-01,0.0,0,302,25.166666,0.0005823333
CUS_0x2b54,21339.42,2038.285,7.0,7,20.0,0.0,,5,20,,5.0,Standard,570.25,36.69852935676218,33 Years and 4 Months,Yes,0.0,192.2804,Low_spent_Small_value_payments,301.5481,2024-11-01,1.0,0,400,33.333332,0.026722845
CUS_0x2bb0,44318.92,3491.2433333333333,6.0,6,8.0,0.0,,9,9,15.55,4.0,,1127.35,34.7449034648962,29 Years and 0 Months,Yes,0.0,70.332924,High_spent_Medium_value_payments,505.46957,2024-11-01,1.0,0,348,29.0,0.025437215
CUS_0x2bb2,57864.6,4559.05,7.0,7,13.0,3.0,"Debt Consolidation Loan, Mortgage Loan, and Not Specified",10,12,17.16,4.0,Standard,539.17,28.271038356899105,31 Years and 5 Months,Yes,75.02216,331.7082,Low_spent_Small_value_payments,339.17465,2024-11-01,1.0,0,377,31.416666,0.009317786
CUS_0x2c74,9110.175,753.18125,7.0,7,33.0,6.0,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",42,24,26.8,12.0,Bad,1814.67,38.593323900032615,19 Years and 5 Months,Yes,39.014965,36.850773,Low_spent_Small_value_payments,289.4524,2024-11-01,1.0,0,233,19.416666,0.19919157
CUS_0x2ce6,143570.8,12000.233333333332,1.0,4,5.0,2.0,"Credit-Builder Loan, and Not Specified",16,2,9.34,2.0,Good,1331.5,29.29630461085442,32 Years and 6 Months,No,123.31106,797.75385,High_spent_Small_value_payments,538.95844,2024-11-01,0.0,0,390,32.5,0.00927417
CUS_0x2d16,15335.895,1023.99125,0.0,7,12.0,,"Student Loan, Auto Loan, and Home Equity Loan",4,0,3.16,6.0,Good,628.85,36.31813567731674,23 Years and 8 Months,No,67968.0,58.77246,Low_spent_Small_value_payments,298.25537,2024-11-01,0.0,0,284,23.666666,0.041005105
CUS_0x2d94,19835.93,1531.9941666666666,2.0,3,1.0,0.0,,12,6,3.09,0.0,Good,1385.49,27.158715054078,25 Years and 8 Months,No,0.0,198.428,Low_spent_Small_value_payments,244.77142,2024-11-01,0.0,0,308,25.666666,0.069847494
CUS_0x2da2,20318.97,1463.2475000000004,3.0,3,17.0,6.0,"Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, Personal Loan, and Payday Loan",13,13,16.14,13.0,Standard,2097.84,39.09683599391328,12 Years and 5 Months,Yes,94.57002,86.28646,Low_spent_Small_value_payments,255.46828,2024-11-01,1.0,0,149,12.416667,0.10324539
CUS_0x2ddc,38392.87,3343.4058333333337,3.0,5,9.0,,"Payday Loan, and Credit-Builder Loan",5,9,11.8,1.0,Good,883.37,39.74308192862306,27 Years and 6 Months,No,52.656963,87.39049,High_spent_Medium_value_payments,444.29312,2024-11-01,0.0,0,330,27.5,0.023008699
CUS_0x2dec,7698.58,731.5483333333333,9.0,10,29.0,5.0,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",59,15,22.86,12.0,Bad,2573.23,30.7940062377647,5 Years and 6 Months,Yes,26.68875,46.90339,High_spent_Small_value_payments,259.56268,2024-11-01,1.0,0,66,5.5,0.33424735
CUS_0x2e0e,61085.5,4842.458333333333,8.0,5,8.0,3.0,"Not Specified, Home Equity Loan, and Payday Loan",9,12,11.95,4.0,Good,293.01,36.889909742679855,23 Years and 11 Months,No,98.80793,40.407757,High_spent_Large_value_payments,585.03015,2024-11-01,0.0,0,287,23.916666,0.0047967196
CUS_0x2e31,63206.72,5309.2266666666665,9.0,8,27.0,8.0,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",41,15,26.48,13.0,Bad,4523.88,40.441591641948,13 Years and 8 Months,Yes,231.29019,339.6837,High_spent_Small_value_payments,219.94878,2024-11-01,1.0,0,164,13.666667,0.071572766
CUS_0x2e53,70883.44,5663.953333333334,4.0,4,10.0,3.0,"Personal Loan, Personal Loan, and Payday Loan",6,12,10.23,2.0,Standard,604.77,32.120692360437424,30 Years and 3 Months,No,97.133995,444.10974,Low_spent_Large_value_payments,295.15158,2024-11-01,0.0,0,363,30.25,0.008531895
CUS_0x2e98,43734.68,3650.556666666667,0.0,5,5.0,1.0,Mortgage Loan,13,11,9.33,3.0,Good,1016.51,37.606698306061006,24 Years and 8 Months,No,19.844233,83.81787,High_spent_Large_value_payments,501.39355,2024-11-01,0.0,0,296,24.666666,0.023242654
CUS_0x2eb0,26980.83,2363.4025,7.0,3,6.0,2.0,"Payday Loan, and Debt Consolidation Loan",10,13,3.41,5.0,,156.14,37.43371731874812,17 Years and 3 Months,NM,38.552628,217.54965,Low_spent_Large_value_payments,250.23798,2024-11-01,,1,207,17.25,0.005787072
CUS_0x2eb7,19963.97,1477.664166666667,5.0,10,31.0,5.0,"Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan",11,9,15.32,12.0,Standard,1983.53,32.427651129496674,10 Years and 0 Months,Yes,52.600227,85.31992,Low_spent_Large_value_payments,279.84628,2024-11-01,1.0,0,120,10.0,0.09935549
CUS_0x2f53,38580.05,2928.5767626891384,0.0,5,4.0,1.0,Payday Loan,9,5,2.73,4.0,Good,211.92,23.622611639340764,28 Years and 6 Months,No,472.65262,199.95085,Low_spent_Small_value_payments,412.32434,2024-11-01,0.0,0,342,28.5,0.005492994
