Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1e72,26670.7,1996.5583333333327,5,4,5.0,3.0,"Debt Consolidation Loan, Payday Loan, and Payday Loan",6,13,15.96,5.0,,502.35,30.733181090215396,11 Years and 9 Months,Yes,38.989582,38.53091,High_spent_Small_value_payments,382.13535,2024-01-01,1.0,0,141,11.75,0.018835276
CUS_0x1eee,115649.52,9400.46,5,5,9.0,2.0,"Payday Loan, and Home Equity Loan",7,8,10.46,6.0,Good,641.04,36.71036304608072,20 Years and 7 Months,NM,104.61947,146.04457,High_spent_Large_value_payments,929.38196,2024-01-01,,1,247,20.583334,0.005542954
CUS_0x1efd,17933.84,1393.486666666667,9,6,17.0,,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan",49,18,15.02,9.0,Standard,1660.5,33.9721403812567,13 Years and 4 Months,NM,48.00605,30.950455,High_spent_Medium_value_payments,310.39215,2024-01-01,,1,160,13.333333,0.092590325
CUS_0x1f43,21075.82,1701.3183333333334,8,3,10.0,1.0,Personal Loan,14,19,8.87,2.0,,749.5,25.271372350722523,16 Years and 4 Months,Yes,14.2294445,36.343742,High_spent_Medium_value_payments,369.55865,2024-01-01,1.0,0,196,16.333334,0.03556208
CUS_0x1f74,37539.84,3404.32,0,5,12.0,0.0,,8,9,2.34,5.0,Good,31.11,38.982106760809,32 Years and 7 Months,No,0.0,41.34953,High_spent_Medium_value_payments,549.08246,2024-01-01,0.0,0,391,32.583332,0.0008287196
CUS_0x1feb,31254.23,2665.5191666666665,0,6,4.0,4.0,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",12,2,9.94,6.0,Good,783.52,36.80974643979841,30 Years and 2 Months,No,74.50362,340.98734,Low_spent_Small_value_payments,141.06096,2024-01-01,0.0,0,362,30.166666,0.025069246
CUS_0x2005,17063.596,1571.9662500000004,7,7,16.0,0.0,,11,14,16.53,2.0,,486.79,24.769857983151088,26 Years and 2 Months,Yes,0.0,51.588528,Low_spent_Medium_value_payments,385.6081,2024-01-01,1.0,0,314,26.166666,0.028527986
CUS_0x2059,121503.72,10000.31,4,6,3.0,2.0,"Home Equity Loan, and Payday Loan",14,1,-2.14,2.0,,128.68,38.36845078017232,33 Years and 7 Months,No,189.11932,1093.9198,Low_spent_Small_value_payments,6.9918623,2024-01-01,0.0,0,403,33.583332,0.0010590622
CUS_0x2095,73842.33,5927.5275,4,5,5.0,3.0,"Home Equity Loan, Student Loan, and Home Equity Loan",27,18,5.83,4.0,Standard,344.09,37.59178969904829,19 Years and 2 Months,No,112.584816,210.45036,High_spent_Medium_value_payments,519.7176,2024-01-01,0.0,0,230,19.166666,0.0046597933
CUS_0x20ff,16862.88,1273.24,8,8,22.0,7.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,19,19.07,12.0,Standard,1377.71,34.171175196170395,17 Years and 8 Months,Yes,81.80404,157.6212,Low_spent_Small_value_payments,177.89876,2024-01-01,1.0,0,212,17.666666,0.08170075
CUS_0x211a,56192.32,4676.693333333334,10,6,21.0,8.0,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",44,21,14.07,7.0,Bad,3777.1,25.79379550842012,11 Years and 6 Months,Yes,282.1904,167.48628,High_spent_Small_value_payments,277.99265,2024-01-01,1.0,0,138,11.5,0.06721737
CUS_0x211f,15293.55,1251.4625,7,3,18.0,3.0,"Mortgage Loan, Auto Loan, and Personal Loan",24,13,17.87,7.0,Standard,939.47,25.06140064728931,19 Years and 5 Months,Yes,23.754683,22.945446,Low_spent_Small_value_payments,308.41904,2024-01-01,1.0,0,233,19.416666,0.061429165
CUS_0x214c,20877.19,1779.7658333333331,7,6,20.0,5.0,"Not Specified, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",20,20,15.69,16.0,Standard,1324.1,27.87158538855473,16 Years and 5 Months,Yes,58.022064,155.04042,Low_spent_Large_value_payments,234.9141,2024-01-01,1.0,0,197,16.416666,0.06342328
CUS_0x2189,24131.57,2144.964166666666,7,7,13.0,2.0,"Home Equity Loan, and Debt Consolidation Loan",15,10,1.51,0.0,Standard,1246.66,29.21938718257801,17 Years and 6 Months,No,38.599644,10000.0,Low_spent_Small_value_payments,339.0784,2024-01-01,0.0,0,210,17.5,0.05166096
CUS_0x2311,23035.15,1901.595833333333,6,7,17.0,5.0,"Not Specified, Payday Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",22,16,19.39,4.0,Standard,954.44,35.26247575918867,8 Years and 5 Months,Yes,91.77461,145.58905,Low_spent_Large_value_payments,222.79591,2024-01-01,1.0,0,101,8.416667,0.04143407
CUS_0x237b,28754.13,2479.1775,4,5,11.0,3.0,"Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",11,17,12.84,3.0,Standard,1175.57,26.47433899993545,18 Years and 4 Months,Yes,66.959206,220.85887,,250.09967,2024-01-01,1.0,0,220,18.333334,0.040883515
CUS_0x239e,14390.16,1000.18,9,10,26.0,1014.0,"Not Specified, and Auto Loan",33,17,2.51,13.0,,1327.91,23.32400070692379,15 Years and 11 Months,Yes,18.294212,52.76729,Low_spent_Small_value_payments,318.9565,2024-01-01,1.0,0,191,15.916667,0.09227903
CUS_0x2416,93957.36,8044.78,3,6,13.0,0.0,,14,18,19.03,5.0,,1344.71,38.40085619165979,16 Years and 2 Months,Yes,0.0,300.1795,High_spent_Medium_value_payments,754.2985,2024-01-01,1.0,0,194,16.166666,0.014311917
CUS_0x242e,19656.51,1672.0424999999998,7,5,5.0,4.0,"Personal Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",6,20,16.89,11.0,Standard,786.15,22.108556752587425,11 Years and 2 Months,Yes,48.68909,90.829094,Low_spent_Medium_value_payments,307.68607,2024-01-01,1.0,0,134,11.166667,0.039994385
CUS_0x2444,113384.82,9507.735,2,960,8.0,3.0,"Payday Loan, Auto Loan, and Debt Consolidation Loan",19,9,10.41,3.0,Good,680.7,39.341191076446016,23 Years and 4 Months,No,149.61772,313.14035,High_spent_Medium_value_payments,738.01544,2024-01-01,0.0,0,280,23.333334,0.006003449
CUS_0x247c,119321.84,9694.486666666666,2,4,19.0,4.0,"Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,19,8.85,1.0,Standard,149.44,28.01020492116146,18 Years and 10 Months,No,344.57816,473.935,Low_spent_Large_value_payments,420.93555,2024-01-01,0.0,0,226,18.833334,0.001252411
CUS_0x2499,28276.72,2449.393333333333,5,4,10.0,4.0,"Not Specified, Not Specified, Payday Loan, and Debt Consolidation Loan",20,9,10.51,4.0,Standard,123.73,37.12435310245986,30 Years and 5 Months,No,50.01787,26.606705,High_spent_Large_value_payments,408.31476,2024-01-01,0.0,0,365,30.416666,0.0043756845
CUS_0x24d9,108884.76,8805.73,8,4,16.0,6.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Not Specified, Payday Loan, and Not Specified",25,11,6.48,9.0,,769.81,37.996069713135306,5 Years and 10 Months,Yes,352.32278,256.78024,High_spent_Medium_value_payments,521.47,2024-01-01,1.0,0,70,5.8333335,0.007069952
CUS_0x2547,28070.62,2437.218333333333,3,3,12.0,4.0,"Auto Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",12,17,8.55,7.0,Standard,1483.05,29.522903757373577,9 Years and 0 Months,Yes,63.95505,152.17357,High_spent_Small_value_payments,287.5932,2024-01-01,1.0,0,108,9.0,0.052832823
CUS_0x25ca,18694.99,1657.9158333333337,9,5,21.0,7.0,"Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",55,20,7.97,12.0,Bad,1959.49,28.90956761838764,10 Years and 8 Months,NM,100.222466,86.12194,High_spent_Small_value_payments,239.44717,2024-01-01,,1,128,10.666667,0.10481364
CUS_0x2767,19251.266,1445.272083333333,0,2,10.0,0.0,,2,6,10.51,2.0,,222.4,22.691017914129173,27 Years and 10 Months,NM,0.0,77.37599,,357.1512,2024-01-01,,1,334,27.833334,0.011552487
CUS_0x27c2,98534.22,8050.184999999998,6,6,8.0,0.0,,8,16,13.1,5.0,Standard,1110.26,35.72364930863333,27 Years and 0 Months,Yes,0.0,10000.0,High_spent_Medium_value_payments,926.0349,2024-01-01,1.0,0,324,27.0,0.011267761
CUS_0x286c,31230.16,2515.5133333333333,6,5,8.0,2.0,"Credit-Builder Loan, and Credit-Builder Loan",10,11,2.16,7.0,Good,758.88,26.294189311326733,28 Years and 2 Months,No,28.220943,18.323782,High_spent_Large_value_payments,445.00662,2024-01-01,0.0,0,338,28.166666,0.024299588
CUS_0x2954,22443.96,2114.33,4,6,17.0,,"Mortgage Loan, Payday Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",3,19,,4.0,Standard,429.65,31.421266410185428,7 Years and 4 Months,Yes,51.24706,183.62224,Low_spent_Small_value_payments,266.56372,2024-01-01,1.0,0,88,7.3333335,0.019143233
CUS_0x2982,33580.53,2667.3775,8,7,19.0,1.0,Mortgage Loan,14,17,7.78,7.0,,517.32,27.61716241986913,20 Years and 3 Months,NM,26.01742,309.4389,Low_spent_Small_value_payments,221.28143,2024-01-01,,1,243,20.25,0.015405355
CUS_0x2a06,35917.12,2761.67247356652,9,6,34.0,4.0,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",47,18,5.39,6.0,Bad,1523.8,28.797519526227035,18 Years and 6 Months,Yes,164.95357,174.23373,Low_spent_Large_value_payments,265.7429,2024-01-01,1.0,0,222,18.5,0.04242545
CUS_0x2a23,38760.82,3310.068333333333,1,2,11.0,3.0,"Personal Loan, Debt Consolidation Loan, and Mortgage Loan",11,8,6.74,4.0,Good,468.18,40.134995468086174,26 Years and 6 Months,No,84.51851,368.74112,Low_spent_Small_value_payments,167.7472,2024-01-01,0.0,0,318,26.5,0.012078691
CUS_0x2a70,9759.375,813.28125,7,9,24.0,8.0,"Personal Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, Student Loan, Student Loan, and Payday Loan",15,21,1.85,10.0,,4342.44,33.30267098893281,9 Years and 0 Months,Yes,55.93919,38.5049,Low_spent_Medium_value_payments,266.88403,2024-01-01,1.0,0,108,9.0,0.4449506
CUS_0x2a75,86092.12,6929.343333333332,7,3,14.0,1.0,Student Loan,7,19,11.43,4.0,Standard,707.95,26.82983942985909,25 Years and 5 Months,No,64.03989,647.65753,Low_spent_Large_value_payments,251.23694,2024-01-01,0.0,0,305,25.416666,0.008223169
CUS_0x2a8b,32570.85,2936.2375,6,7,16.0,2.0,"Auto Loan, and Payday Loan",15,18,11.32,5.0,Standard,630.27,36.5420647693965,16 Years and 2 Months,Yes,50.166016,172.9109,Low_spent_Large_value_payments,340.54684,2024-01-01,1.0,0,194,16.166666,0.01935074
CUS_0x2af3,80442.28,6995.5233333333335,8,7,21.0,9.0,"Auto Loan, Home Equity Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",27,20,19.33,10.0,Bad,2738.93,34.7934431097845,1 Years and 4 Months,Yes,374.65063,456.5684,Low_spent_Medium_value_payments,148.33331,2024-01-01,1.0,0,16,1.3333334,0.034048386
CUS_0x2b05,39928.5,3375.375,3,5,8.0,4.0,"Auto Loan, Debt Consolidation Loan, Not Specified, and Student Loan",15,16,9.17,3.0,,461.43,23.3606859059792,28 Years and 8 Months,NM,76.00051,438.303,Low_spent_Small_value_payments,113.23399,2024-01-01,,1,344,28.666666,0.0115564065
CUS_0x2b52,88778.4,7635.2,3,7,8.0,4.0,"Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",10,8,4.17,8.0,Standard,44.85,38.64339138737353,26 Years and 2 Months,Yes,295.31375,234.75246,High_spent_Medium_value_payments,483.4538,2024-01-01,1.0,0,314,26.166666,0.00050519046
CUS_0x2b59,28146.26,2599.5216666666665,6,8,21.0,5.0,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",28,24,13.91,13.0,,4841.16,35.347390601026795,6 Years and 0 Months,Yes,71.083145,236.87112,Low_spent_Medium_value_payments,231.9979,2024-01-01,1.0,0,72,6.0,0.17200013
CUS_0x2bed,104177.61,8671.4675,3,6,1.0,2.0,"Auto Loan, and Payday Loan",6,1,4.22,3.0,Good,581.83,42.43558842365725,25 Years and 0 Months,No,141.69615,112.05924,High_spent_Medium_value_payments,863.39136,2024-01-01,0.0,0,300,25.0,0.0055849813
CUS_0x2bfc,69363.87,6028.322499999998,4,4,19.0,,"Auto Loan, Personal Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Personal Loan",32,10,16.04,11.0,Standard,449.06,30.858021699728788,17 Years and 6 Months,Yes,228.48148,413.67767,Low_spent_Large_value_payments,230.6731,2024-01-01,1.0,0,210,17.5,0.0064739757
CUS_0x2c08,66357.14,5688.761666666666,8,4,8.0,1.0,Student Loan,12,15,9.66,2.0,Standard,1414.17,28.70987070956736,20 Years and 2 Months,No,47.088135,126.27182,High_spent_Medium_value_payments,645.51624,2024-01-01,0.0,0,242,20.166666,0.021311497
CUS_0x2d14,18995.89,1597.990833333333,2,3,6.0,0.0,,16,2,8.42,5.0,Good,953.75,27.29122564892428,25 Years and 2 Months,No,60579.0,97.50683,Low_spent_Medium_value_payments,342.29227,2024-01-01,0.0,0,302,25.166666,0.050208226
CUS_0x2e16,17810.5,1200.2083333333333,5,7,8.0,1.0,Student Loan,4,16,8.23,9.0,,1163.48,28.753083163622907,32 Years and 11 Months,No,14.205849,34.806667,Low_spent_Medium_value_payments,351.00833,2024-01-01,0.0,0,395,32.916668,0.065325506
CUS_0x2e1a,47390.28,3865.19,8,4,14.0,2.0,"Auto Loan, and Personal Loan",26,17,9.87,12.0,Standard,938.85,31.552283703111502,8 Years and 6 Months,Yes,41.953457,97.44073,High_spent_Small_value_payments,507.12482,2024-01-01,1.0,0,102,8.5,0.019811023
CUS_0x2e8d,57396.72,5074.06,3,3,13.0,2.0,"Personal Loan, and Mortgage Loan",9,9,11.8,4.0,,351.72,28.14586242869463,23 Years and 0 Months,NM,61.010025,553.2171,Low_spent_Small_value_payments,183.1789,2024-01-01,,1,276,23.0,0.006127876
CUS_0x2ee4,20818.74,1762.8950000000002,8,768,15.0,3.0,"Auto Loan, Personal Loan, and Mortgage Loan",21,13,16.18,8.0,Standard,1821.25,24.08075477996969,10 Years and 2 Months,Yes,44.884163,31.579636,High_spent_Medium_value_payments,349.8257,2024-01-01,1.0,0,122,10.166667,0.087481275
CUS_0x2fa7,14785.12,1365.0933333333337,6,9,17.0,5.0,"Not Specified, Payday Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",58,22,22.41,17.0,Bad,4780.8,27.69242966338759,1 Years and 11 Months,Yes,43.966053,99.368225,Low_spent_Medium_value_payments,273.17505,2024-01-01,1.0,0,23,1.9166666,0.3233521
CUS_0x2fc5,9360.515,531.0429166666668,8,6,15.0,5.0,"Debt Consolidation Loan, Auto Loan, Not Specified, Personal Loan, and Home Equity Loan",55,16,11.92,17.0,Standard,2113.29,38.9851059361124,14 Years and 11 Months,Yes,21.717,21.862085,,299.5252,2024-01-01,1.0,0,179,14.916667,0.22576644
