Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1436,167545.23,13785.103333333333,5.0,4,2.0,3.0,"Personal Loan, Not Specified, and Student Loan",14,9,4.77,0.0,Good,503.23,26.4100669867299,16 Years and 3 Months,No,234.95976,826.38086,Low_spent_Small_value_payments,607.16974,2024-10-01,0.0,0,195,16.25,0.0030035472
CUS_0x1447,9989.21,653.4341666666667,5.0,4,20.0,2.0,"Auto Loan, and Credit-Builder Loan",15,14,5.81,6.0,,731.05,22.60078221656766,19 Years and 5 Months,No,10.506173,49.737606,Low_spent_Small_value_payments,295.09964,2024-10-01,0.0,0,233,19.416666,0.07318396
CUS_0x14d9,76082.25,6082.1875,6.0,5,13.0,3.0,"Credit-Builder Loan, Not Specified, and Payday Loan",7,15,7.8,4.0,Standard,847.11,24.935586536122752,33 Years and 0 Months,Yes,186.46478,10000.0,Low_spent_Small_value_payments,468.14926,2024-10-01,1.0,0,396,33.0,0.011134135
CUS_0x1540,143252.77,12131.73,5.0,7,10.0,4.0,"Personal Loan, Debt Consolidation Loan, Auto Loan, and Payday Loan",21,10,9.5,1.0,Good,1186.86,34.58048431136086,28 Years and 5 Months,No,251.72719,243.38264,High_spent_Medium_value_payments,968.0632,2024-10-01,0.0,0,341,28.416666,0.008285075
CUS_0x155b,18309.54,1301.795,3.0,5,22.0,2.0,"Mortgage Loan, and Debt Consolidation Loan",8,12,18.15,711.0,Standard,1909.03,24.358217687869665,20 Years and 3 Months,NM,21.253239,112.08153,Low_spent_Medium_value_payments,276.84473,2024-10-01,,1,243,20.25,0.10426423
CUS_0x157d,16311.665,1184.3054166666668,5.0,6,6.0,4.0,"Auto Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",12,14,8.9,6.0,Standard,598.76,24.525594028113023,19 Years and 6 Months,No,35.26658,87.62034,Low_spent_Large_value_payments,265.54364,2024-10-01,0.0,0,234,19.5,0.036707472
CUS_0x1600,130173.93,10703.8275,1.0,4,7.0,4.0,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",7,8,0.85,0.0,Good,697.41,41.5085710288909,17 Years and 4 Months,NM,239.03996,214.61487,High_spent_Medium_value_payments,866.7279,2024-10-01,,1,208,17.333334,0.0053575244
CUS_0x1607,85062.63,6988.552500000002,8.0,3,16.0,2.0,"Credit-Builder Loan, and Personal Loan",30,19,17.38,448.0,Standard,321.89,38.16501117966332,17 Years and 10 Months,Yes,124.16532,707.1933,Low_spent_Medium_value_payments,147.49663,2024-10-01,1.0,0,214,17.833334,0.003784153
CUS_0x1612,143823.12,11901.26,7.0,4,10.0,4.0,"Home Equity Loan, Payday Loan, Home Equity Loan, and Auto Loan",14,11,14.6,7.0,Standard,1436.53,39.492493982032464,31 Years and 10 Months,NM,373.97015,743.37933,Low_spent_Medium_value_payments,352.7765,2024-10-01,,1,382,31.833334,0.009988171
CUS_0x1663,14184.935,1038.0779166666666,5.0,5,6.0,3.0,"Debt Consolidation Loan, Personal Loan, and Payday Loan",12,5,6.66,4.0,Good,849.98,35.13548146397037,21 Years and 5 Months,No,26.371077,32.20257,High_spent_Medium_value_payments,295.23413,2024-10-01,0.0,0,257,21.416666,0.059921317
CUS_0x1673,16805.54,1451.4616666666668,6.0,5,20.0,3.0,"Debt Consolidation Loan, Home Equity Loan, and Not Specified",18,16,16.22,9.0,Standard,438.74,24.87198107872177,27 Years and 2 Months,Yes,24.430923,154.14085,Low_spent_Small_value_payments,256.5744,2024-10-01,1.0,0,326,27.166666,0.026106868
CUS_0x1680,8022.255,762.52125,9.0,10,23.0,6.0,"Credit-Builder Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Payday Loan",57,16,5.67,7.0,Bad,3274.12,34.14274292583815,8 Years and 4 Months,Yes,39.509323,75.12231,Low_spent_Medium_value_payments,241.6205,2024-10-01,1.0,0,100,8.333333,0.40812966
CUS_0x16be,62983.02,5525.585,5.0,3,20.0,6.0,"Personal Loan, Mortgage Loan, Not Specified, Not Specified, Payday Loan, and Debt Consolidation Loan",9,8,13.14,5.0,Standard,1469.91,32.20993300981609,7 Years and 5 Months,Yes,199.47974,589.24335,Low_spent_Small_value_payments,53.835434,2024-10-01,1.0,0,89,7.4166665,0.023338195
CUS_0x16f5,119396.91,9949.7425,1.0,5,7.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",14,2,7.51,1.0,,484.52,40.431025741348094,29 Years and 11 Months,No,214.03835,153.8095,High_spent_Large_value_payments,867.1264,2024-10-01,0.0,0,359,29.916666,0.0040580616
CUS_0x176b,44640.32,3792.026666666666,3.0,6,1.0,4.0,"Not Specified, Personal Loan, Not Specified, and Not Specified",4,10,10.19,5.0,Good,700.43,37.014838488051296,19 Years and 4 Months,No,123.476265,422.18204,Low_spent_Small_value_payments,123.54438,2024-10-01,0.0,0,232,19.333334,0.015690524
CUS_0x17b5,110468.49,8934.7075,0.0,7,7.0,1.0,Auto Loan,7,5,7.23,2.0,Good,1195.71,24.56468212652083,32 Years and 0 Months,No,52.458225,879.6954,Low_spent_Medium_value_payments,241.31714,2024-10-01,0.0,0,384,32.0,0.010823991
CUS_0x17ff,17574.744,1344.5620833333332,4.0,3,7.0,3.0,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",19,9,16.26,7.0,Standard,766.72,37.63876297140307,24 Years and 2 Months,Yes,27.025179,52.032436,Low_spent_Large_value_payments,325.3986,2024-10-01,1.0,0,290,24.166666,0.043626238
CUS_0x1820,39123.42,3020.285,6.0,5,15.0,3.0,"Not Specified, Student Loan, and Home Equity Loan",5,18,7.47,5.0,Standard,139.77,27.09686219539844,15 Years and 11 Months,Yes,64.49842,145.12144,Low_spent_Small_value_payments,382.40863,2024-10-01,1.0,0,191,15.916667,0.0035725404
CUS_0x18e1,36722.53,2933.210833333333,3.0,6,4.0,0.0,,10,10,-4.2,2.0,,328.05,25.93032922677787,29 Years and 9 Months,No,0.0,108.76142,High_spent_Medium_value_payments,434.55966,2024-10-01,0.0,0,357,29.75,0.008933207
CUS_0x18f3,43826.51,3584.209166666667,2.0,6,12.0,4.0,"Mortgage Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",3,2,11.9,4.0,Good,482.57,30.18333603469479,21 Years and 2 Months,No,130.44249,112.92304,High_spent_Medium_value_payments,365.0554,2024-10-01,0.0,0,254,21.166666,0.011010915
CUS_0x195b,52847.32,4607.943333333334,6.0,7,13.0,2.0,"Credit-Builder Loan, and Debt Consolidation Loan",24,14,1.09,3.0,Standard,517.77,33.47044336130759,22 Years and 2 Months,No,57.657772,313.60733,Low_spent_Large_value_payments,359.52924,2024-10-01,0.0,0,266,22.166666,0.00979747
CUS_0x1ad6,133444.08,10847.339999999998,5.0,3,13.0,7.0,"Payday Loan, Not Specified, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, and Not Specified",16,15,17.04,11.0,Standard,217.91,37.25856856155757,15 Years and 3 Months,NM,24753.0,845.32806,Low_spent_Small_value_payments,59.87019,2024-10-01,,1,183,15.25,0.0016329687
CUS_0x1ae8,32019.94,2598.328333333333,4.0,5,7.0,3.0,"Credit-Builder Loan, Student Loan, and Not Specified",20,14,1.79,1.0,Good,776.31,38.98785202309492,17 Years and 2 Months,No,41.77294,128.9071,High_spent_Small_value_payments,349.15277,2024-10-01,0.0,0,206,17.166666,0.02424458
CUS_0x1b9c,11603.81,900.9841666666664,6.0,7,12.0,2.0,"Mortgage Loan, and Not Specified",24,15,7.4,4.0,Good,10.55,29.297149604173907,20 Years and 2 Months,No,15.042668,66.235954,Low_spent_Large_value_payments,278.8198,2024-10-01,0.0,0,242,20.166666,0.00090918416
CUS_0x1c06,29608.46,2625.3716666666664,7.0,8,31.0,7.0,"Personal Loan, Auto Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, and Credit-Builder Loan",42,16,9.06,10.0,Bad,1286.07,33.71412080542835,15 Years and 5 Months,Yes,141.76428,23.718433,High_spent_Large_value_payments,337.05444,2024-10-01,1.0,0,185,15.416667,0.043435894
CUS_0x1c58,35319.26,3082.271666666667,4.0,3,7.0,4.0,"Mortgage Loan, Payday Loan, Payday Loan, and Credit-Builder Loan",5,3,6.66,3.0,Good,140.19,26.530480430596576,29 Years and 2 Months,No,112.73624,254.04933,Low_spent_Small_value_payments,231.4416,2024-10-01,0.0,0,350,29.166666,0.0039692223
CUS_0x1dfd,7604.185,612.6820833333334,9.0,10,32.0,,"Not Specified, Payday Loan, and Mortgage Loan",45,16,6.63,10.0,Standard,1829.92,28.37326923867856,6 Years and 0 Months,NM,16.73511,32.811703,Low_spent_Small_value_payments,266.01874,2024-10-01,,1,72,6.0,0.24064644
CUS_0x1ea5,14145.77,974.8141666666668,791.0,10,17.0,6.0,"Not Specified, Not Specified, Not Specified, Payday Loan, Payday Loan, and Personal Loan",50,17,17.47,8.0,Bad,4609.03,27.26094053892013,10 Years and 0 Months,Yes,48.708454,49.885006,,288.88797,2024-10-01,1.0,0,120,10.0,0.3258239
CUS_0x1ebe,72195.24,6270.27,3.0,7,5.0,1.0,Personal Loan,17,10,9.44,7.0,Standard,1248.19,26.654640139747286,21 Years and 6 Months,Yes,47.0661,113.94395,High_spent_Large_value_payments,706.01697,2024-10-01,1.0,0,258,21.5,0.017289089
CUS_0x1edd,68489.16,5544.4017411439945,10.0,10,33.0,7.0,"Home Equity Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",30,20,25.44,8.0,Bad,4821.89,30.521477534612643,14 Years and 2 Months,Yes,509.07013,141.0813,High_spent_Large_value_payments,469.91983,2024-10-01,1.0,0,170,14.166667,0.0704037
CUS_0x1efa,18598.17,1575.8475,8.0,7,16.0,2.0,"Student Loan, and Auto Loan",16,15,12.21,8.0,,667.98,29.04753521677275,20 Years and 5 Months,Yes,18.896397,45.90816,Low_spent_Small_value_payments,354.89584,2024-10-01,1.0,0,245,20.416666,0.035916436
CUS_0x1f19,109480.98,9031.415,5.0,4,9.0,0.0,,23,8,14.04,1668.0,Standard,372.34,25.86006214854697,28 Years and 2 Months,Yes,0.0,471.24323,Low_spent_Large_value_payments,701.89825,2024-10-01,1.0,0,338,28.166666,0.003400956
CUS_0x1f34,68041.56,5885.13,3.0,5,1.0,3.0,"Mortgage Loan, Home Equity Loan, and Student Loan",9,9,14.55,8.0,Good,844.81,33.09317454563443,27 Years and 11 Months,No,93.66878,123.23844,High_spent_Large_value_payments,611.6058,2024-10-01,0.0,0,335,27.916666,0.012416088
CUS_0x1f42,18146.26,1442.188333333333,7.0,7,23.0,5.0,"Mortgage Loan, Personal Loan, Personal Loan, Personal Loan, and Payday Loan",30,16,15.25,14.0,Standard,1708.57,24.84074848228204,18 Years and 9 Months,Yes,66.158035,139.44508,Low_spent_Medium_value_payments,218.6157,2024-10-01,1.0,0,225,18.75,0.09415549
CUS_0x1f7d,20357.29,1720.440833333333,3.0,5,16.0,2.0,"Not Specified, and Auto Loan",16,19,9.81,4.0,Standard,2552.06,27.49509804412452,7 Years and 11 Months,Yes,33.782528,72.84393,High_spent_Medium_value_payments,315.41763,2024-10-01,1.0,0,95,7.9166665,0.12536345
CUS_0x1f97,175718.64,14707.22,3.0,5,11.0,0.0,,12,4,6.85,5.0,,1336.86,41.37472711591247,23 Years and 5 Months,No,0.0,356.55035,High_spent_Medium_value_payments,1364.1716,2024-10-01,0.0,0,281,23.416666,0.007607958
CUS_0x1fcb,106694.82,8959.235,6.0,6,12.0,0.0,,27,14,7.49,7.0,Good,429.41,35.14818025508238,20 Years and 9 Months,No,0.0,403.11316,High_spent_Small_value_payments,752.8103,2024-10-01,0.0,0,249,20.75,0.0040246565
CUS_0x1fdc,14189.3,973.4416666666666,8.0,1499,23.0,2.0,"Mortgage Loan, and Student Loan",12,11,15.02,12.0,Standard,1281.77,34.227196312372364,18 Years and 9 Months,NM,19.79281,90.692474,Low_spent_Small_value_payments,276.8589,2024-10-01,,1,225,18.75,0.090333566
CUS_0x1fec,26440.13,2173.3441666666668,5.0,6,12.0,4.0,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",28,16,6.79,5.0,Good,68.29,29.847603941845552,24 Years and 6 Months,NM,61.181747,133.24791,High_spent_Small_value_payments,282.90475,2024-10-01,,1,294,24.5,0.0025828164
CUS_0x20b5,44871.86,3325.063353032412,3.0,3,7.0,2.0,"Credit-Builder Loan, and Mortgage Loan",13,9,7.66,4.0,Good,48.42,29.404519939186315,20 Years and 5 Months,NM,375.72327,46.35407,High_spent_Medium_value_payments,513.8132,2024-10-01,,1,245,20.416666,0.0010790727
CUS_0x20b8,17090.225,1371.1854166666665,5.0,7,10.0,1.0,Student Loan,17,10,0.96,8.0,,797.12,38.17206740930747,29 Years and 11 Months,NM,9.304234,95.02605,Low_spent_Small_value_payments,322.78827,2024-10-01,,1,359,29.916666,0.046641868
CUS_0x219a,17868.11,1510.009166666667,9.0,6,15.0,7.0,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",28,21,2.06,13.0,,2443.14,27.026853058662304,9 Years and 0 Months,NM,63.867195,54.76696,,282.36676,2024-10-01,,1,108,9.0,0.13673186
CUS_0x2208,78956.73,6523.7275,7.0,3,14.0,2.0,"Payday Loan, and Debt Consolidation Loan",30,19,10.87,515.0,,436.82,25.85655843068692,22 Years and 2 Months,Yes,128.55865,313.78033,Low_spent_Medium_value_payments,490.03378,2024-10-01,1.0,0,266,22.166666,0.0055323974
CUS_0x22a1,17024.05,1454.0827083496192,3.0,4,12.0,6.0,"Payday Loan, Student Loan, Auto Loan, Not Specified, Debt Consolidation Loan, and Auto Loan",16,17,15.42,12.0,Standard,1473.4,34.2528205775014,8 Years and 2 Months,Yes,74.01478,107.27541,Low_spent_Medium_value_payments,250.26501,2024-10-01,1.0,0,98,8.166667,0.08654814
CUS_0x22d4,17059.21,1574.6008333333332,9.0,5,26.0,4.0,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,17,8.57,16.0,,2380.48,24.744445242312214,12 Years and 5 Months,Yes,30.96435,84.70748,Low_spent_Small_value_payments,331.78824,2024-10-01,1.0,0,149,12.416667,0.1395422
CUS_0x232d,73031.58,5912.965,7.0,4,6.0,2.0,"Debt Consolidation Loan, and Credit-Builder Loan",10,15,,2.0,,997.98,40.87394361038665,22 Years and 3 Months,No,63.304462,84.37969,High_spent_Medium_value_payments,693.61237,2024-10-01,0.0,0,267,22.25,0.0136650475
CUS_0x23a5,29404.31,2359.3591666666666,6.0,25,9.0,1.0,Credit-Builder Loan,22,2072,7.35,4.0,Good,1288.52,25.663174705675736,23 Years and 11 Months,No,22.423317,119.50614,Low_spent_Large_value_payments,364.00647,2024-10-01,0.0,0,287,23.916666,0.043820787
CUS_0x23cc,85020.54,6962.045000000001,0.0,5,7.0,3.0,"Personal Loan, Mortgage Loan, and Not Specified",11,8,4.74,3.0,Good,934.62,38.73458419838445,15 Years and 9 Months,No,205.21133,198.4298,High_spent_Small_value_payments,552.56335,2024-10-01,0.0,0,189,15.75,0.010992873
CUS_0x2413,14623.51,1232.6258333333333,9.0,5,15.0,7.0,"Home Equity Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",13,16,19.11,8.0,,3607.96,23.387498874063677,14 Years and 3 Months,Yes,61.683784,77.99605,High_spent_Small_value_payments,243.58275,2024-10-01,1.0,0,171,14.25,0.24672326
CUS_0x2507,12186.425,991.5354166666666,6.0,5,8.0,1.0,Personal Loan,20,22,8.95,6.0,Good,176.84,29.234828719917736,18 Years and 6 Months,No,9.584438,99.3983,,280.1708,2024-10-01,0.0,0,222,18.5,0.014511229
CUS_0x2543,22438.27,1856.855833333333,7.0,7,9.0,4.0,"Mortgage Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",16,16,11.24,3.0,Standard,167.57,29.52679627395073,29 Years and 4 Months,NM,58.43631,191.25554,Low_spent_Small_value_payments,225.99373,2024-10-01,,1,352,29.333334,0.007468045
CUS_0x25c4,14717.28,1069.44,5.0,1498,11.0,3.0,"Student Loan, Home Equity Loan, and Home Equity Loan",9,9,5.89,3.0,,148.52,29.77253924153917,21 Years and 6 Months,No,31.08372,43.742085,Low_spent_Small_value_payments,322.1182,2024-10-01,0.0,0,258,21.5,0.010091539
CUS_0x2665,65000.73,5588.7275,7.0,4,18.0,3.0,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",6,14,7.08,0.0,Standard,1346.77,35.88113751486973,29 Years and 2 Months,Yes,151.80254,145.9182,High_spent_Medium_value_payments,511.152,2024-10-01,1.0,0,350,29.166666,0.020719307
CUS_0x2683,58380.6,4891.05,7.0,5,27.0,4.0,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Home Equity Loan",57,20,9.94,12.0,,1494.92,28.629072300358445,9 Years and 9 Months,Yes,160.05197,472.75388,Low_spent_Small_value_payments,146.29916,2024-10-01,1.0,0,117,9.75,0.025606452
CUS_0x269a,131865.0,11158.75,5.0,7,8.0,3.0,"Home Equity Loan, Auto Loan, and Auto Loan",19,10,10.65,1.0,Good,602.02,40.68632915891824,27 Years and 4 Months,NM,189.20792,209.31764,High_spent_Large_value_payments,957.3494,2024-10-01,,1,328,27.333334,0.004565427
CUS_0x26ac,90487.96,7330.663333333334,4.0,4,12.0,7.0,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Not Specified",21,13,15.62,13.0,Standard,1416.61,31.44380652955998,11 Years and 0 Months,Yes,482.3617,393.59454,Low_spent_Large_value_payments,127.110115,2024-10-01,1.0,0,132,11.0,0.01565523
CUS_0x2887,70137.0,5830.75,5.0,6,17.0,1.0,Personal Loan,15,5,9.43,7.0,,1416.96,34.71535322550087,26 Years and 9 Months,Yes,45.595238,362.70892,Low_spent_Large_value_payments,444.77084,2024-10-01,1.0,0,321,26.75,0.020202745
CUS_0x2947,37071.2,3006.2666666666664,1.0,6,6.0,4.0,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",14,8,11.56,3.0,Good,869.99,30.49430852608319,18 Years and 11 Months,No,74.69027,53.602383,High_spent_Small_value_payments,432.334,2024-10-01,0.0,0,227,18.916666,0.023468083
CUS_0x2993,30660.86,2848.0716666666667,10.0,7,32.0,6.0,"Debt Consolidation Loan, Payday Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",48,25,1.52,12.0,Bad,4733.81,22.137298872927683,4 Years and 6 Months,Yes,139.23927,46.17953,High_spent_Large_value_payments,339.38837,2024-10-01,1.0,0,54,4.5,0.15439261
CUS_0x2b4c,37570.83,3081.9025,3.0,3,4344.0,0.0,,12,9,2.17,4.0,Good,1194.37,30.10262485165873,28 Years and 5 Months,No,0.0,193.16078,High_spent_Small_value_payments,375.02948,2024-10-01,0.0,0,341,28.416666,0.031789824
CUS_0x2d22,16083.84,1488.32,7.0,4,11.0,,"Payday Loan, and Home Equity Loan",15,18,7.92,0.0,,537.64,30.909232009028287,17 Years and 2 Months,NM,14.686812,51.113846,Low_spent_Small_value_payments,373.03134,2024-10-01,,1,206,17.166666,0.033427343
CUS_0x2d8c,9464.405,875.7004166666667,8.0,9,19.0,9.0,"Debt Consolidation Loan, Auto Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, and Not Specified",56,16,27.98,10.0,Bad,3814.48,33.171556265934555,12 Years and 4 Months,Yes,64.82524,45.36539,Low_spent_Medium_value_payments,257.37943,2024-10-01,1.0,0,148,12.333333,0.4030343
CUS_0x2d93,9613.62,564.1350000000001,8.0,10,28.0,2.0,"Credit-Builder Loan, and Debt Consolidation Loan",26,10,9.65,10.0,,2062.12,37.75232798478929,14 Years and 5 Months,Yes,15.948203,28.07473,Low_spent_Large_value_payments,282.39056,2024-10-01,1.0,0,173,14.416667,0.21449986
CUS_0x2f22,170502.52,14489.543333333331,1.0,5,9.0,2.0,"Payday Loan, and Not Specified",2,1,4.84,3.0,Good,334.62,26.83144839689185,25 Years and 2 Months,No,190.48148,1109.9929,Low_spent_Medium_value_payments,428.4799,2024-10-01,0.0,0,302,25.166666,0.0019625516
CUS_0x2fb0,42162.24,3782.52,6.0,6,1.0,2.0,"Debt Consolidation Loan, and Payday Loan",15,16,7.13,2.0,Standard,664.7,30.941005098776277,31 Years and 8 Months,No,56.148422,236.98166,Low_spent_Large_value_payments,355.12192,2024-10-01,0.0,0,380,31.666666,0.015765293
CUS_0x2fca,126769.86,10265.155,5.0,4,6.0,1.0,Credit-Builder Loan,12,5,6.63,1.0,Good,393.52,33.66156313225653,24 Years and 5 Months,No,79.733536,113.348915,High_spent_Large_value_payments,1073.4331,2024-10-01,0.0,0,293,24.416666,0.0031042078
CUS_0x2fda,10281.435,1138.78625,5.0,8,20.0,6.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",21,6,21.64,12.0,,1437.94,35.069763807715155,10 Years and 11 Months,Yes,30.89179,28.558365,High_spent_Small_value_payments,314.42847,2024-10-01,1.0,0,131,10.916667,0.1398579
CUS_0x307b,19934.08,1361.1733333333334,7.0,5,14.0,2.0,"Payday Loan, and Auto Loan",31,22,1.71,7.0,Standard,311.45,34.62713912178913,17 Years and 10 Months,NM,24.658224,152.69461,,248.76451,2024-10-01,,1,214,17.833334,0.015623997
CUS_0x30cf,18927.65,1779.3041666666668,6.0,7,24.0,6.0,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Personal Loan",12,15,3.61,12.0,Standard,1942.4,38.606387000693786,19 Years and 11 Months,Yes,62.540253,48.104103,High_spent_Medium_value_payments,317.28607,2024-10-01,1.0,0,239,19.916666,0.10262235
CUS_0x30ed,28634.88,2442.24,6.0,6,17.0,8.0,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,23,8.34,10.0,Bad,3195.0,23.64793459868084,7 Years and 4 Months,Yes,106.503456,223.37851,Low_spent_Medium_value_payments,194.34203,2024-10-01,1.0,0,88,7.3333335,0.111577205
CUS_0x31ce,16864.18,1474.3483333333334,5.0,4,18.0,4.0,"Credit-Builder Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",24,5,15.3,6.0,Standard,262.98,38.042539290311815,24 Years and 9 Months,Yes,44.271843,148.512,Low_spent_Small_value_payments,244.651,2024-10-01,1.0,0,297,24.75,0.015594
CUS_0x3215,9871.225,902.4748952154448,10.0,5,26.0,7.0,"Auto Loan, Debt Consolidation Loan, Not Specified, Not Specified, Auto Loan, Student Loan, and Personal Loan",32,27,26.03,15.0,Bad,3599.34,27.83936351360867,8 Years and 5 Months,Yes,123.05072,26.909508,High_spent_Medium_value_payments,269.62717,2024-10-01,1.0,0,101,8.416667,0.36462954
