Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1dbb,7187.17,488.9308333333333,8,8,22.0,5.0,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Not Specified",32,26,15.44,9.0,Bad,1438.65,37.87554863597126,8 Years and 3 Months,Yes,26.825212,49.214085,Low_spent_Medium_value_payments,252.85379,2024-07-01,1.0,0,99,8.25,0.20016919
CUS_0x1dd3,68484.44,5684.036666666668,5,7,5.0,5.0,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Home Equity Loan",16,20,12.52,8.0,,105.41,37.66204647062917,12 Years and 8 Months,Yes,225.53566,308.53433,Low_spent_Medium_value_payments,314.33365,2024-07-01,1.0,0,152,12.666667,0.0015391818
CUS_0x1e8d,29146.6,2561.883333333333,4,3,12.0,2.0,"Payday Loan, and Payday Loan",7,9,2.79,7.0,,179.48,35.06000715233332,18 Years and 4 Months,No,26.241714,177.74994,Low_spent_Large_value_payments,322.1967,2024-07-01,0.0,0,220,18.333334,0.0061578364
CUS_0x1eae,21421.73,1689.144166666667,5,3,17.0,4.0,"Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",18,13,9.11,1776.0,Standard,1378.89,32.1960626529784,22 Years and 2 Months,No,47.62902,30.044338,High_spent_Small_value_payments,351.24106,2024-07-01,0.0,0,266,22.166666,0.06436875
CUS_0x1ebc,122307.96,10230.33,1,5,6.0,0.0,,1,7,2.31,5.0,Good,630.24,30.30199892466966,27 Years and 3 Months,No,0.0,120.07804,High_spent_Large_value_payments,1103.2864,2024-07-01,0.0,0,327,27.25,0.005152894
CUS_0x1fc1,31501.87,2482.155833333333,5,3,16.0,2.0,"Home Equity Loan, and Personal Loan",23,13,15.25,3.0,Standard,333.02,38.01331493960149,30 Years and 3 Months,NM,37.42616,47.719925,High_spent_Small_value_payments,423.0695,2024-07-01,,1,363,30.25,0.010571436
CUS_0x2031,20675.475,1899.95625,3,1,11.0,2.0,"Student Loan, and Payday Loan",11,7,5.76,3.0,Good,78.09,27.358790743748564,21 Years and 9 Months,No,21.995943,52.476337,High_spent_Small_value_payments,375.52335,2024-07-01,0.0,0,261,21.75,0.0037769384
CUS_0x20a3,28793.49,2669.4575,7,5,17.0,3.0,"Payday Loan, Personal Loan, and Home Equity Loan",25,20,9.01,6.0,Standard,405.99,23.588534533691917,22 Years and 0 Months,Yes,69.888275,77.52861,High_spent_Small_value_payments,379.52887,2024-07-01,1.0,0,264,22.0,0.014100062
CUS_0x21b7,18157.95,1095.8120759925243,6,7,28.0,2.0,"Personal Loan, and Home Equity Loan",26,12,9.03,15.0,Standard,1795.88,34.269897357504,8 Years and 6 Months,Yes,217.31282,161.82387,Low_spent_Small_value_payments,235.32999,2024-07-01,1.0,0,102,8.5,0.09890324
CUS_0x22b9,9856.98,754.415,6,5,23.0,6.0,"Personal Loan, Credit-Builder Loan, Not Specified, Auto Loan, Personal Loan, and Credit-Builder Loan",22,13,8.43,10.0,,1455.73,29.03742245964372,13 Years and 8 Months,Yes,28.410824,78.87126,Low_spent_Small_value_payments,258.15942,2024-07-01,1.0,0,164,13.666667,0.14768519
CUS_0x22ba,115023.36,9801.28,3,4,1.0,2.0,"Home Equity Loan, and Not Specified",10,4,-6.13,7.0,,1143.52,25.75920766718255,21 Years and 5 Months,No,5041.0,637.9359,Low_spent_Medium_value_payments,513.7787,2024-07-01,0.0,0,257,21.416666,0.009941633
CUS_0x235c,106824.68,9088.056666666664,5,6,13.0,3.0,"Personal Loan, Auto Loan, and Not Specified",28,20,12.94,9.0,Standard,704.23,36.24490600081761,17 Years and 9 Months,Yes,263.28033,164.61128,High_spent_Small_value_payments,740.91406,2024-07-01,1.0,0,213,17.75,0.00659239
CUS_0x248e,38551.09,3380.590833333333,0,7,3.0,3.0,"Auto Loan, Home Equity Loan, and Personal Loan",8,4,11.96,4.0,Good,342.3,33.83140547072885,28 Years and 10 Months,No,78.038826,82.012314,High_spent_Medium_value_payments,428.00793,2024-07-01,0.0,0,346,28.833334,0.008879126
CUS_0x24a1,17200.97,1185.4141666666667,8,9,27.0,4.0,"Mortgage Loan, Auto Loan, Mortgage Loan, and Student Loan",22,10,7.3,9.0,Standard,1513.27,30.57668445140128,13 Years and 9 Months,Yes,48.513817,143.74704,Low_spent_Small_value_payments,216.28056,2024-07-01,1.0,0,165,13.75,0.08797585
CUS_0x251e,32504.22,2643.685,4,7,3.0,,Debt Consolidation Loan,15,9,7.1,5.0,Good,315.39,40.50961424728461,26 Years and 6 Months,No,19.042217,51.45936,High_spent_Medium_value_payments,443.8669,2024-07-01,0.0,0,318,26.5,0.009703048
CUS_0x2579,101453.49,8620.4575,3,7,20.0,4.0,"Debt Consolidation Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",7,15,-0.82,3.0,Standard,769.18,29.16421000499705,30 Years and 8 Months,Yes,232.58751,268.87717,High_spent_Medium_value_payments,610.58105,2024-07-01,1.0,0,368,30.666666,0.007581602
CUS_0x259a,27865.26,2606.105,4,3,6.0,1.0,Student Loan,22,18,19.05,5.0,Standard,635.59,25.687375053748628,30 Years and 11 Months,Yes,17.698442,117.03366,Low_spent_Small_value_payments,415.8784,2024-07-01,1.0,0,371,30.916666,0.022809407
CUS_0x268f,65448.14,5226.011666666666,3,3,10.0,3.0,"Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",26,10,0.66,8.0,,391.31,35.09807736446064,24 Years and 9 Months,No,96.755356,525.1576,Low_spent_Medium_value_payments,180.68822,2024-07-01,0.0,0,297,24.75,0.005978932
CUS_0x277e,86097.54,7202.795000000001,1,2,11.0,2.0,"Home Equity Loan, and Student Loan",9,5,,1834.0,,10.29,27.29642882549921,19 Years and 6 Months,No,128.40407,249.13861,High_spent_Medium_value_payments,592.7368,2024-07-01,0.0,0,234,19.5,0.00011951561
CUS_0x27d8,13371054.0,2994.471666666667,5,3,2.0,1.0,Payday Loan,0,6,4.28,4.0,,216.62,31.49466439049548,30 Years and 2 Months,No,19.428133,63.16462,High_spent_Large_value_payments,456.8544,2024-07-01,0.0,0,362,30.166666,1.6200667e-05
CUS_0x27e0,17945.77,1349.4808333333333,6,8,23.0,9.0,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Personal Loan, and Not Specified",53,17,22.54,13.0,Bad,4496.04,35.06826810406063,13 Years and 4 Months,Yes,108.458824,58.335075,Low_spent_Large_value_payments,238.15417,2024-07-01,1.0,0,160,13.333333,0.2505348
CUS_0x28e7,10395.46,1160.2883333333334,6,8,23.0,9.0,"Personal Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Payday Loan",52,25,15.39,9.0,,1781.57,31.125773206102792,14 Years and 9 Months,Yes,68.93438,35.01793,High_spent_Medium_value_payments,262.07654,2024-07-01,1.0,0,177,14.75,0.17137961
CUS_0x28f5,88073.68,7236.473333333332,5,7,5.0,4.0,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",18,15,10.67,3.0,Good,1482.24,40.9922659057309,22 Years and 11 Months,No,226.69891,56.416576,High_spent_Large_value_payments,680.53186,2024-07-01,0.0,0,275,22.916666,0.016829545
CUS_0x2a85,16041.85,1479.8208333333334,9,6,30.0,7.0,"Mortgage Loan, Home Equity Loan, Auto Loan, Auto Loan, Home Equity Loan, Not Specified, and Personal Loan",44,17,2.17,11.0,Bad,4902.52,39.71137432143461,7 Years and 11 Months,Yes,59.996212,24.127752,High_spent_Large_value_payments,303.85812,2024-07-01,1.0,0,95,7.9166665,0.30560815
CUS_0x2a9f,31049.54,2374.4616666666666,9,10,32.0,6.0,"Student Loan, Auto Loan, Home Equity Loan, Not Specified, Mortgage Loan, and Mortgage Loan",48,9,16.91,10.0,Standard,1924.07,38.826333857582775,15 Years and 10 Months,Yes,145.13948,121.977165,Low_spent_Small_value_payments,264.2362,2024-07-01,1.0,0,190,15.833333,0.061967745
CUS_0x2abb,68898.56,5549.546666666666,9,7,30.0,9.0,"Credit-Builder Loan, Home Equity Loan, Not Specified, Auto Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Payday Loan",16,12,22.8,8.0,Bad,3234.47,26.510088453262963,1 Years and 0 Months,Yes,498.0652,76.56251,High_spent_Medium_value_payments,230.32698,2024-07-01,1.0,0,12,1.0,0.04694539
CUS_0x2ac3,131931.12,11045.26,5,5,12.0,2.0,"Credit-Builder Loan, and Personal Loan",12,3,3.19,6.0,Good,1381.1,36.25085306130191,18 Years and 3 Months,No,177.8935,10000.0,Low_spent_Medium_value_payments,916.6862,2024-07-01,0.0,0,219,18.25,0.0104683405
CUS_0x2ad1,75654.81,6113.5675,7,6,12.0,1.0,Mortgage Loan,12,15,11.4,6.0,Standard,1063.69,32.764293617739625,21 Years and 6 Months,Yes,43.037857,70.08708,High_spent_Large_value_payments,738.2318,2024-07-01,1.0,0,258,21.5,0.014059779
CUS_0x2ad8,17770.795,1447.899583333333,7,7,6.0,4.0,"Not Specified, Personal Loan, Auto Loan, and Student Loan",27,20,15.04,2.0,,429.74,36.999433468573706,20 Years and 5 Months,Yes,35.83161,10000.0,Low_spent_Small_value_payments,230.52579,2024-07-01,1.0,0,245,20.416666,0.024182374
CUS_0x2bce,38957.34,3038.445,9,7,31.0,3.0,"Auto Loan, Not Specified, and Mortgage Loan",15,14,15.37,9.0,,2274.1,29.942673216943213,16 Years and 11 Months,Yes,52.075306,270.19135,Low_spent_Large_value_payments,251.57785,2024-07-01,1.0,0,203,16.916666,0.05837411
CUS_0x2c31,173196.31,14258.026666666668,4,7,9.0,1.0,Home Equity Loan,7,5,6.06,4.0,,967.23,36.990443104852034,29 Years and 0 Months,No,107.8109,1563.513,Low_spent_Small_value_payments,44.478874,2024-07-01,0.0,0,348,29.0,0.005584588
CUS_0x2c40,82651.74,6756.645,7,4,14.0,3.0,"Personal Loan, Debt Consolidation Loan, and Mortgage Loan",7,20,21.66,12.0,Standard,1348.26,28.723344569378856,17 Years and 5 Months,NM,147.5225,573.3397,Low_spent_Small_value_payments,244.80226,2024-07-01,,1,209,17.416666,0.016312541
CUS_0x2c42,38147.38,3161.9483333333333,4,5,7.0,3.0,"Auto Loan, Home Equity Loan, and Auto Loan",27,8,16.99,1.0,,857.12,33.496341076383096,21 Years and 11 Months,Yes,92.35285,295.52795,Low_spent_Large_value_payments,198.31401,2024-07-01,1.0,0,263,21.916666,0.022468647
CUS_0x2c4c,17476.37,1241.3641666666665,5,7,21.0,5.0,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, Personal Loan, and Payday Loan",19,20,11.88,9.0,,1533.86,30.38777994495707,8 Years and 5 Months,Yes,72.33848,82.31509,Low_spent_Medium_value_payments,249.48285,2024-07-01,1.0,0,101,8.416667,0.08776766
CUS_0x2c4f,31941.88,2526.8233333333333,5,6,16.0,0.0,,11,16,4.9,6.0,Standard,1048.97,34.78334480521806,20 Years and 8 Months,No,0.0,85.51133,High_spent_Medium_value_payments,417.171,2024-07-01,0.0,0,248,20.666666,0.032839958
CUS_0x2cd4,18115.21,1327.6008333333332,9,8,18.0,6.0,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",15,10,9.18,11.0,Standard,1440.76,36.85624210955449,19 Years and 5 Months,Yes,62.846718,46.329712,,313.58365,2024-07-01,1.0,0,233,19.416666,0.07953316
CUS_0x2d37,60253.11,4817.0925,8,6,11.0,,"Credit-Builder Loan, Personal Loan, Student Loan, Mortgage Loan, and Student Loan",23,8,13.73,4.0,Standard,1901.82,30.8173322829635,14 Years and 10 Months,Yes,195.74133,133.36572,High_spent_Small_value_payments,412.60217,2024-07-01,1.0,0,178,14.833333,0.03156385
CUS_0x2d83,15325.73,1181.1441666666667,6,8,30.0,5.0,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Mortgage Loan, and Auto Loan",31,21,15.49,11.0,Bad,4445.87,30.46478053277143,11 Years and 10 Months,Yes,61.850784,62.52222,,253.74141,2024-07-01,1.0,0,142,11.833333,0.2900919
CUS_0x2df7,122915.96,10003.996666666668,6,6,17.0,2.0,"Personal Loan, and Student Loan",16,14,7.89,3.0,,478.02,42.2579626652858,32 Years and 5 Months,No,123.984474,323.60153,High_spent_Medium_value_payments,802.81366,2024-07-01,0.0,0,389,32.416668,0.0038889984
CUS_0x2e0c,62028.36,5048.03,8,10,20.0,8.0,"Payday Loan, Payday Loan, Personal Loan, Student Loan, Credit-Builder Loan, Student Loan, Student Loan, and Home Equity Loan",47,23,29.55,12.0,Bad,3842.37,26.58722706772097,1 Years and 3 Months,Yes,280.73975,59.172558,High_spent_Medium_value_payments,414.8907,2024-07-01,1.0,0,15,1.25,0.06194538
CUS_0x2e5f,82668.24,6873.02,7,4,16.0,2.0,"Auto Loan, and Payday Loan",28,7,10.31,6.0,Standard,1596.58,26.14944179224661,8 Years and 9 Months,Yes,113.16484,10000.0,High_spent_Medium_value_payments,620.6762,2024-07-01,1.0,0,105,8.75,0.019313099
CUS_0x2e96,61669.47,5190.1225,3,6,13.0,0.0,,23,18,6.94,6.0,Standard,1083.29,24.899821243756584,32 Years and 9 Months,No,0.0,374.62766,Low_spent_Medium_value_payments,424.38458,2024-07-01,0.0,0,393,32.75,0.017566068
CUS_0x2e9b,29735.22,2208.935,10,8,25.0,4.0,"Auto Loan, Auto Loan, Credit-Builder Loan, and Home Equity Loan",48,16,-1.23,12.0,Bad,1750.14,27.21798308162066,19 Years and 9 Months,Yes,64.47707,137.38652,Low_spent_Small_value_payments,309.0299,2024-07-01,1.0,0,237,19.75,0.058857474
CUS_0x2eb3,28876.41,2682.3675,8,4,6.0,4.0,"Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",18,11,16.19,8.0,Standard,812.5,29.14662496804028,8 Years and 5 Months,Yes,50.293823,31.947014,High_spent_Medium_value_payments,435.9959,2024-07-01,1.0,0,101,8.416667,0.028137155
CUS_0x2f6c,81411.2,6537.266666666666,5,5,6.0,1.0,Home Equity Loan,13,2,5.48,5.0,Good,467.99,42.23664628625564,28 Years and 11 Months,No,42.529594,128.48654,High_spent_Medium_value_payments,732.7105,2024-07-01,0.0,0,347,28.916666,0.0057484717
CUS_0x2f7a,77883.54,6290.295000000001,3,7,6.0,0.0,,17,9,,6.0,Good,656.57,39.26750338143647,30 Years and 8 Months,No,0.0,143.59949,High_spent_Large_value_payments,725.43,2024-07-01,0.0,0,368,30.666666,0.008430151
CUS_0x2fd7,14599.89,1464.6575,7,8,21.0,5.0,"Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",23,16,27.64,13.0,,2660.55,35.16233254554052,9 Years and 10 Months,Yes,39.08623,82.23705,Low_spent_Small_value_payments,315.14246,2024-07-01,1.0,0,118,9.833333,0.18223083
CUS_0x2ff8,11654.425,945.2020833333332,3,4,8.0,1.0,Student Loan,9,13,6.98,5.0,Standard,1154.58,25.4859337963572,18 Years and 2 Months,Yes,8.996502,42.22118,Low_spent_Small_value_payments,333.30252,2024-07-01,1.0,0,218,18.166666,0.09906795
CUS_0x30de,15475.27,1264.6058333333333,6,6,28.0,6.0,"Student Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",39,16,21.33,6.0,Bad,4683.73,31.35834878740377,14 Years and 3 Months,Yes,42.087975,83.29089,Low_spent_Small_value_payments,291.08173,2024-07-01,1.0,0,171,14.25,0.30265903
CUS_0x30e3,9691.165,689.5970833333334,8,6,28.0,6.0,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",47,11,9.22,11.0,Standard,1653.14,28.115116940393648,19 Years and 10 Months,Yes,38.461533,80.57083,Low_spent_Small_value_payments,239.92735,2024-07-01,1.0,0,238,19.833334,0.17058218
CUS_0x30f0,28942.36,2670.863333333333,5,4,3.0,4.0,"Payday Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",5,1,13.41,4.0,,626.5,26.97655348552485,27 Years and 6 Months,No,87.16981,211.76828,Low_spent_Medium_value_payments,248.14825,2024-07-01,0.0,0,330,27.5,0.021646474
CUS_0x3124,43502.68,3733.223333333333,0,7,6.0,1.0,Home Equity Loan,15,5,4.93,3.0,Good,862.14,23.584333662652305,26 Years and 2 Months,No,32.032326,439.40015,Low_spent_Small_value_payments,191.88988,2024-07-01,0.0,0,314,26.166666,0.01981809
CUS_0x3139,19369.96,1791.1633333333332,6,5,18.0,4.0,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",13,21,17.39,9.0,Standard,1266.31,30.485390362885354,16 Years and 2 Months,Yes,57.412212,222.34163,Low_spent_Small_value_payments,189.3625,2024-07-01,1.0,0,194,16.166666,0.06537494
CUS_0x3175,36776.48,2836.706666666667,6,5,20.0,6.0,"Payday Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",62,15,6.43,11.0,Bad,2418.37,30.147618181588715,14 Years and 11 Months,NM,105.91828,264.91324,Low_spent_Small_value_payments,326.06058,2024-07-01,,1,179,14.916667,0.06575861
CUS_0x3240,136765.92,11577.160000000002,3,2,4.0,4.0,"Debt Consolidation Loan, Not Specified, Student Loan, and Home Equity Loan",2,15,1.82,1.0,Good,390.9,41.43065450835474,22 Years and 10 Months,No,300.47556,638.03796,Low_spent_Medium_value_payments,499.20248,2024-07-01,0.0,0,274,22.833334,0.002858168
CUS_0x32be,178088.4,14839.7,5,4,11.0,3.0,"Debt Consolidation Loan, Auto Loan, and Payday Loan",22,12,9.32,0.0,Good,676.1,38.396521178048594,18 Years and 10 Months,No,341.72565,132.7114,High_spent_Large_value_payments,1249.533,2024-07-01,0.0,0,226,18.833334,0.003796429
CUS_0x32df,82969.92,6694.16,4,5,20.0,1.0,Debt Consolidation Loan,4,18,,4.0,Standard,822.11,33.51566792356129,15 Years and 10 Months,No,42.327576,445.60605,Low_spent_Small_value_payments,471.4824,2024-07-01,0.0,0,190,15.833333,0.00990853
CUS_0x32fa,69209.85,6047.4875,6,3,9.0,2.0,"Credit-Builder Loan, and Auto Loan",29,12,6.9,2.0,Standard,225.58,34.93396871047994,32 Years and 10 Months,No,86.377884,422.35855,Low_spent_Medium_value_payments,376.01233,2024-07-01,0.0,0,394,32.833332,0.0032593627
CUS_0x335e,93345.76,7751.813333333333,5,7,16.0,4.0,"Not Specified, Credit-Builder Loan, Student Loan, and Auto Loan",7,12,8.17,6.0,,1203.25,30.512690572645297,16 Years and 3 Months,No,220.09888,232.65424,High_spent_Medium_value_payments,572.4282,2024-07-01,0.0,0,195,16.25,0.012890249
CUS_0x335f,32340.83,2556.0691666666667,4,5,5024.0,3.0,"Auto Loan, Credit-Builder Loan, and Not Specified",16,9,2.95,4.0,Standard,1455.41,35.144859546285936,29 Years and 10 Months,No,79.44209,179.03131,Low_spent_Small_value_payments,287.1335,2024-07-01,0.0,0,358,29.833334,0.04500225
CUS_0x33ba,79878.52,6535.543333333334,3,1,7.0,2.0,"Not Specified, and Personal Loan",0,9,7.42,8.0,Good,189.33,36.04322266037165,25 Years and 3 Months,No,81.16999,469.1025,,383.28186,2024-07-01,0.0,0,303,25.25,0.002370224
CUS_0x33eb,20674.5,1447.875,7,8,31.0,5.0,"Debt Consolidation Loan, Not Specified, Auto Loan, Auto Loan, and Home Equity Loan",66,21,23.05,9.0,Bad,2827.23,23.82753824439651,14 Years and 0 Months,Yes,52.39285,43.707813,Low_spent_Large_value_payments,318.68683,2024-07-01,1.0,0,168,14.0,0.13674963
CUS_0x34a2,36603.85,3204.320833333333,4,5,7.0,4.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",16,17,15.75,6.0,Standard,1127.32,26.38547632892658,28 Years and 6 Months,Yes,106.36661,136.02328,High_spent_Medium_value_payments,328.0422,2024-07-01,1.0,0,342,28.5,0.03079785
CUS_0x34b6,30726.96,2304.58,10,10,16.0,6.0,"Not Specified, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Payday Loan",17,14,3.92,12.0,Bad,4381.33,35.749960552971814,8 Years and 11 Months,Yes,100.60852,100.1105,Low_spent_Small_value_payments,319.73898,2024-07-01,1.0,0,107,8.916667,0.1425891
CUS_0x34e1,15605.73,1505.4775,10,7,30.0,6.0,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Not Specified",36,21,7.66,11.0,Bad,1937.91,22.545288635093303,13 Years and 6 Months,Yes,59.17489,70.92268,Low_spent_Medium_value_payments,300.4502,2024-07-01,1.0,0,162,13.5,0.124179386
