Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1960,32707.14,2679.595,5,6,20.0,1.0,Home Equity Loan,30,9,1.97,4.0,Standard,405.07,34.46626402406045,23 Years and 11 Months,Yes,22.103186,77.64302,Low_spent_Medium_value_payments,448.2133,2023-01-01,1.0,0,287,23.916666,0.012384757
CUS_0x19ad,14293.43,1465.1191666666666,7,7,18.0,7.0,"Payday Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, and Not Specified",12,13,9.55,13.0,,2352.93,32.53179962256017,6 Years and 4 Months,Yes,73.81017,115.41857,Low_spent_Medium_value_payments,237.28317,2023-01-01,1.0,0,76,6.3333335,0.16461618
CUS_0x19d1,7110.93,843.5775,7,10,22.0,4.0,"Auto Loan, Payday Loan, Personal Loan, and Home Equity Loan",54,16,9.03,6.0,Bad,2211.24,33.23761065192596,6 Years and 11 Months,Yes,16.980356,14.441137,High_spent_Large_value_payments,292.93625,2023-01-01,1.0,0,83,6.9166665,0.31096354
CUS_0x19e1,114897.2,9333.766666666666,3,5,11.0,4.0,"Personal Loan, Personal Loan, Not Specified, and Auto Loan",5,7,10.68,7.0,Good,620.8,29.76283210112597,19 Years and 9 Months,No,338.04184,226.10466,High_spent_Large_value_payments,609.23016,2023-01-01,0.0,0,237,19.75,0.0054030907
CUS_0x1a9c,17971.0,1383.583333333333,7,3,7.0,3.0,"Not Specified, Mortgage Loan, and Debt Consolidation Loan",29,14,11.09,1.0,Good,1282.79,29.399538396248413,22 Years and 4 Months,No,41.391582,75.90186,High_spent_Small_value_payments,298.09216,2023-01-01,0.0,0,268,22.333334,0.071381114
CUS_0x1ab3,81831.72,6910.31,6,5,1.0,4.0,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",8,4,5.14,4.0,Good,446.42,24.956494907196245,18 Years and 4 Months,No,234.5094,145.26488,High_spent_Large_value_payments,551.2567,2023-01-01,0.0,0,220,18.333334,0.005455342
CUS_0x1b42,168899.44,14211.953333333331,4,4,4.0,1.0,Home Equity Loan,5,8,0.96,0.0,,826.84,29.78880021018384,30 Years and 11 Months,No,71.85158,514.016,Low_spent_Large_value_payments,1105.3278,2023-01-01,0.0,0,371,30.916666,0.0048954575
CUS_0x1b66,50538.58,4054.548333333333,6,7,9.0,4.0,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Payday Loan",17,21,9.09,6.0,Standard,1205.13,23.56095999573437,9 Years and 0 Months,NM,164.80746,256.24646,Low_spent_Large_value_payments,254.40091,2023-01-01,,1,108,9.0,0.023845743
CUS_0x1bc4,31638.5,2418.5416666666665,7,3,14.0,3.0,"Student Loan, Not Specified, and Payday Loan",24,11,14.13,2.0,Standard,607.9,37.96246602114074,25 Years and 0 Months,Yes,58.185024,157.51463,Low_spent_Small_value_payments,316.1545,2023-01-01,1.0,0,300,25.0,0.019213933
CUS_0x1c09,66528.24,5733.02,5,5,11.0,0.0,,20,12,13.65,2.0,,1460.8,30.58597494058668,22 Years and 11 Months,NM,0.0,158.42021,High_spent_Medium_value_payments,664.8818,2023-01-01,,1,275,22.916666,0.021957593
CUS_0x1c39,18205.45,1480.1208333333334,2,5,7.0,1.0,Credit-Builder Loan,1,9,1.78,7.0,,1042.25,35.34065425549447,28 Years and 2 Months,No,12.472031,63.31808,Low_spent_Small_value_payments,362.222,2023-01-01,0.0,0,338,28.166666,0.05724934
CUS_0x1c9c,64425.78,5254.815,1,3,8.0,4.0,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",6,8,2.69,1.0,Good,711.1,32.61044711910465,25 Years and 7 Months,No,165.56505,318.75647,Low_spent_Small_value_payments,331.15997,2023-01-01,0.0,0,307,25.583334,0.011037506
CUS_0x1dcf,40331.05,3106.9208333333336,5,5,3.0,2.0,"Auto Loan, and Personal Loan",31,10,10.56,2.0,Good,767.89,39.40410366905613,20 Years and 0 Months,No,64.76501,273.19125,High_spent_Medium_value_payments,372.10132,2023-01-01,0.0,0,240,20.0,0.019039674
CUS_0x1ef5,11189.065,1159.4220833333334,6,3,15.0,3.0,"Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",24,11,17.09,9.0,,761.18,23.70443943485725,11 Years and 0 Months,Yes,18.4398,119.18885,Low_spent_Small_value_payments,268.31357,2023-01-01,1.0,0,132,11.0,0.06802892
CUS_0x1ff5,147292.28,12261.356666666668,4,3,16.0,4.0,"Auto Loan, Student Loan, Mortgage Loan, and Auto Loan",30,17,10.61,5.0,Standard,1133.79,29.157899659606517,16 Years and 9 Months,No,246.26219,93.25,High_spent_Large_value_payments,1126.6235,2023-01-01,0.0,0,201,16.75,0.0076975524
CUS_0x1ff7,9824.31,707.6925,7,4,17.0,0.0,,25,17,0.96,5.0,,1233.96,25.81608055668325,19 Years and 2 Months,No,0.0,38.326725,High_spent_Small_value_payments,292.44254,2023-01-01,0.0,0,230,19.166666,0.12560272
CUS_0x205c,28836.83,2269.0691666666667,7,4,16.0,0.0,,20,13,12.71,8.0,,667.56,28.247644241081773,17 Years and 5 Months,NM,0.0,213.93593,Low_spent_Small_value_payments,302.97098,2023-01-01,,1,209,17.416666,0.023149563
CUS_0x210f,24376.2,2278.350000000001,4,7,10.0,1.0,Personal Loan,6,16,7.3,1.0,Standard,1109.03,33.34860848183656,22 Years and 0 Months,Yes,10.835929,197.05185,Low_spent_Small_value_payments,309.94724,2023-01-01,1.0,0,264,22.0,0.04549643
CUS_0x21dc,130125.04,10871.753333333332,5,2,11.0,2.0,"Mortgage Loan, and Debt Consolidation Loan",3,0,3.82,3.0,Good,1195.05,30.53285250716433,16 Years and 6 Months,No,204.28564,300.69894,High_spent_Large_value_payments,1009.3231,2023-01-01,0.0,0,198,16.5,0.009183859
CUS_0x2274,105931.17,8672.5975,8,7,11.0,5.0,"Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan, and Mortgage Loan",27,12,23.1,8.0,Standard,254.06,29.10149914643793,5 Years and 8 Months,Yes,392.84244,460.1499,High_spent_Small_value_payments,274.26743,2023-01-01,1.0,0,68,5.6666665,0.0023983498
CUS_0x2297,16084.71,1514.3925,7,10,25.0,6.0,"Student Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Personal Loan",16,21,29.57,12.0,Bad,3647.98,26.836540324736447,7 Years and 0 Months,Yes,60.13712,119.90117,Low_spent_Medium_value_payments,251.40096,2023-01-01,1.0,0,84,7.0,0.226798
CUS_0x2375,20436.314,1785.02625,1,3,7.0,,"Personal Loan, and Not Specified",19,1,4.86,6.0,Good,783.77,27.30041720369295,23 Years and 2 Months,NM,20.366032,23.587317,High_spent_Medium_value_payments,384.5493,2023-01-01,,1,278,23.166666,0.038351826
CUS_0x24a8,20645.48,1631.456666666667,1605,7,2.0,0.0,,15,14,4.67,3.0,Good,251.95,32.235776947103425,19 Years and 6 Months,No,0.0,115.77203,Low_spent_Medium_value_payments,327.37363,2023-01-01,0.0,0,234,19.5,0.012203639
CUS_0x24c3,84602.38,6800.198333333334,2,4,11.0,0.0,,5,12,7.5,3.0,Good,806.02,39.886278411029885,32 Years and 4 Months,No,0.0,108.47055,High_spent_Large_value_payments,811.54926,2023-01-01,0.0,0,388,32.333332,0.009527155
CUS_0x24e1,93312.33,7898.0275,3,3,13.0,2.0,"Not Specified, and Payday Loan",26,17,10.88,0.0,Standard,555.33,36.71632436627296,32 Years and 1 Months,Yes,126.18588,161.85951,High_spent_Medium_value_payments,816.39,2023-01-01,1.0,0,385,32.083332,0.005951304
CUS_0x2513,131990.84,10514.220032917468,5,4,8.0,0.0,,35,15,10.07,0.0,,647.15,34.60059156565439,22 Years and 4 Months,No,593.01666,90.27997,High_spent_Large_value_payments,1260.4437,2023-01-01,0.0,0,268,22.333334,0.004902992
CUS_0x2552,19826.67,1805.2225,6,3,33.0,5.0,"Student Loan, Home Equity Loan, Personal Loan, Auto Loan, and Personal Loan",6,15,11.47,8.0,Standard,2052.89,31.07645024601649,5 Years and 11 Months,Yes,45.868927,126.35926,Low_spent_Small_value_payments,298.29407,2023-01-01,1.0,0,71,5.9166665,0.10354184
CUS_0x255d,14217.52,1482.793333333333,6,10,32.0,9.0,"Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, Not Specified, and Payday Loan",36,18,15.19,13.0,Bad,3306.24,35.92080934557503,3 Years and 4 Months,Yes,79.79334,10000.0,Low_spent_Medium_value_payments,252.64311,2023-01-01,1.0,0,40,3.3333333,0.2325469
CUS_0x2598,123299.12,10209.926666666666,2,2,8.0,,"Not Specified, Credit-Builder Loan, and Credit-Builder Loan",10,2,,7.0,Good,845.47,32.32212419504313,19 Years and 9 Months,No,289.4723,122.655334,High_spent_Large_value_payments,851.3328,2023-01-01,0.0,0,237,19.75,0.006857064
CUS_0x25cc,36016.78,2758.398333333333,1,4,3.0,1.0,Student Loan,13,3,10.85,0.0,Good,202.67,37.52271965194021,29 Years and 8 Months,No,18.478106,10000.0,Low_spent_Large_value_payments,356.18942,2023-01-01,0.0,0,356,29.666666,0.005627099
CUS_0x26da,16833.105,1542.75875,5,5,4.0,,"Payday Loan, Personal Loan, Auto Loan, and Home Equity Loan",7,14,7.99,6.0,Good,35.71,32.24959266438904,19 Years and 9 Months,No,51.702938,92.59275,Low_spent_Small_value_payments,299.9802,2023-01-01,0.0,0,237,19.75,0.0021214148
CUS_0x284a,131313.4,10469.207759388815,0,1,8.0,2.0,"Credit-Builder Loan, and Mortgage Loan",0,2,9.34,4.0,Good,352.16,29.18791265416669,31 Years and 2 Months,No,911.22015,870.5224,Low_spent_Medium_value_payments,396.11136,2023-01-01,0.0,0,374,31.166666,0.0026818283
CUS_0x289e,27635.39,2447.9491666666668,5,3,12.0,2.0,"Mortgage Loan, and Not Specified",25,18,18.95,11.0,Standard,1022.51,25.57182930988384,28 Years and 8 Months,Yes,25.505138,325.02655,Low_spent_Small_value_payments,184.26324,2023-01-01,1.0,0,344,28.666666,0.03700002
CUS_0x292d,37261.78,3029.682948601743,5,4,2.0,1.0,Not Specified,16,1,10.72,5.0,Good,1106.94,29.081344235302176,32 Years and 0 Months,No,360.42896,93.168396,Low_spent_Medium_value_payments,493.98288,2023-01-01,0.0,0,384,32.0,0.029707113
CUS_0x29b1,12821.555,932.4629166666666,4,7,16.0,4.0,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",27,22,9.71,10.0,Standard,1295.41,27.22026483701993,17 Years and 0 Months,Yes,22.644085,57.311222,Low_spent_Small_value_payments,272.4857,2023-01-01,1.0,0,204,17.0,0.10103377
CUS_0x2a55,17276.8,1584.7333333333331,8,5,34.0,3.0,"Personal Loan, Personal Loan, and Payday Loan",44,9,15.95,11.0,Standard,1980.0,28.815258870143943,18 Years and 4 Months,Yes,23.897596,105.95905,Low_spent_Small_value_payments,318.61667,2023-01-01,1.0,0,220,18.333334,0.11460455
CUS_0x2a7d,15829.875,1065.3333246994482,4,2,4.0,1.0,Student Loan,10,2,2.7,7.0,Good,968.61,35.17152764336807,20 Years and 3 Months,No,183.54247,122.72721,Low_spent_Medium_value_payments,274.7689,2023-01-01,0.0,0,243,20.25,0.06118873
CUS_0x2abc,13864.835,949.4029166666668,3,3,9.0,1.0,Mortgage Loan,10,14,14.65,1.0,Standard,554.13,31.09827448708762,30 Years and 0 Months,Yes,10.420393,59.225185,Low_spent_Large_value_payments,295.2947,2023-01-01,1.0,0,360,30.0,0.03996658
CUS_0x2ad2,34947.63,3022.3025,3,7,20.0,4.0,"Not Specified, Home Equity Loan, Personal Loan, and Auto Loan",7,8,2.49,3.0,Standard,936.29,21.945167360121545,16 Years and 10 Months,No,77.86291,10000.0,,278.5516,2023-01-01,0.0,0,202,16.833334,0.02679123
CUS_0x2b2d,28119.52,2151.293333333333,3,6,17.0,0.0,,18,18,8.54,4.0,,917.64,31.09596679663928,29 Years and 10 Months,Yes,0.0,123.47798,Low_spent_Medium_value_payments,371.65134,2023-01-01,1.0,0,358,29.833334,0.032633558
CUS_0x2b83,33616.73,2828.394166666667,2,6,10.0,1.0,Payday Loan,1,3,2.73,9.0,,1267.26,26.49604995989957,30 Years and 4 Months,No,24.11185,59.643772,High_spent_Large_value_payments,439.0838,2023-01-01,0.0,0,364,30.333334,0.0376973
CUS_0x2baf,61451.04,4939.92,6,5,11.0,5.0,"Home Equity Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Not Specified",20,20,16.05,10.0,Standard,84.55,34.455763002971466,14 Years and 8 Months,Yes,80768.0,546.18005,Low_spent_Small_value_payments,94.19445,2023-01-01,1.0,0,176,14.666667,0.0013758922
CUS_0x2bf6,59319.42,4760.285,5,4,13.0,5.0,"Payday Loan, Auto Loan, Not Specified, Mortgage Loan, and Home Equity Loan",25,12,9.58,7.0,Standard,2569.72,37.45674717357847,5 Years and 11 Months,Yes,207.84962,165.29048,High_spent_Large_value_payments,409.91385,2023-01-01,1.0,0,71,5.9166665,0.043320045
CUS_0x2bfa,11956.285,1127.357083333333,6,6,11.0,4.0,"Student Loan, Personal Loan, Auto Loan, and Auto Loan",30,12,19.75,7.0,Standard,809.11,35.848529937827024,17 Years and 11 Months,Yes,23.838404,48.20028,,330.69702,2023-01-01,1.0,0,215,17.916666,0.06767236
CUS_0x2cae,115614.27,9443.5225,3,4,5.0,0.0,,8,4,11.46,2.0,Good,1426.43,27.8519645258674,23 Years and 4 Months,No,0.0,164.59187,High_spent_Large_value_payments,1019.7604,2023-01-01,0.0,0,280,23.333334,0.012337837
CUS_0x2ccc,63675.12,5352.26,3,4,14.0,0.0,,6,18,1.02,2.0,Standard,681.31,32.909927094760945,17 Years and 10 Months,Yes,0.0,402.45825,Low_spent_Small_value_payments,422.76776,2023-01-01,1.0,0,214,17.833334,0.010699783
CUS_0x2de0,20341.77,1604.1475,8,4,22.0,2.0,"Credit-Builder Loan, and Payday Loan",7,18,10.85,7.0,Standard,1982.38,26.29584560925271,18 Years and 8 Months,Yes,31.266619,211.13634,Low_spent_Small_value_payments,208.0118,2023-01-01,1.0,0,224,18.666666,0.09745367
CUS_0x2e06,40113.08,3086.7566666666667,3,7,1.0,4.0,"Credit-Builder Loan, Personal Loan, Student Loan, and Auto Loan",2,0,5.88,5.0,Good,25.78,32.16429548952249,20 Years and 9 Months,No,76.33533,211.71217,High_spent_Small_value_payments,280.62817,2023-01-01,0.0,0,249,20.75,0.0006426832
CUS_0x2e20,63847.8,5156.6500000000015,8,3,32.0,7.0,"Auto Loan, Student Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Not Specified",19,14,,6.0,Standard,2440.4,31.98365959056243,6 Years and 6 Months,Yes,257.22128,156.29121,High_spent_Medium_value_payments,352.15253,2023-01-01,1.0,0,78,6.5,0.038222145
CUS_0x2ea8,116780.6,9854.716666666667,5,6,19.0,,"Not Specified, Home Equity Loan, and Personal Loan",14,10,17.93,1.0,,550.61,33.67486046290044,32 Years and 10 Months,Yes,280.97916,587.98505,Low_spent_Large_value_payments,386.50742,2023-01-01,1.0,0,394,32.833332,0.0047149095
CUS_0x2f1d,15139.13,1459.5941666666663,7,7,17.0,7.0,"Auto Loan, Auto Loan, Debt Consolidation Loan, Auto Loan, Not Specified, Personal Loan, and Credit-Builder Loan",39,19,15.02,11.0,Bad,3168.37,37.54433541455754,7 Years and 8 Months,Yes,79.27215,132.76402,Low_spent_Large_value_payments,203.92325,2023-01-01,1.0,0,92,7.6666665,0.2092835
CUS_0x2fab,75804.94,6120.078333333334,0,1,10.0,3.0,"Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",11,7,7.89,5.0,Good,330.82,24.348472626018644,32 Years and 4 Months,NM,141.28944,116.14014,High_spent_Large_value_payments,594.57825,2023-01-01,,1,388,32.333332,0.0043640956
CUS_0x2fd6,41933.1,3726.425,8,10,24.0,3.0,"Personal Loan, Home Equity Loan, and Not Specified",42,27,0.64,17.0,,2034.22,24.989996292578866,12 Years and 6 Months,Yes,64.59604,38.375156,High_spent_Large_value_payments,509.6713,2023-01-01,1.0,0,150,12.5,0.048511077
CUS_0x30f8,35139.27,2917.2725,1,5,8.0,3.0,"Not Specified, Debt Consolidation Loan, and Not Specified",13,2,-3.81,2.0,,978.09,29.85771581157115,29 Years and 5 Months,No,76.85759,154.4842,Low_spent_Small_value_payments,350.38544,2023-01-01,0.0,0,353,29.416666,0.027834672
CUS_0x31e9,18567.28,1745.629791748223,4,6,18.0,6.0,"Personal Loan, Not Specified, Auto Loan, Payday Loan, Auto Loan, and Credit-Builder Loan",24,11,11.95,8.0,,1959.68,24.07365731335912,17 Years and 8 Months,Yes,85.03644,145.83656,Low_spent_Medium_value_payments,247.49788,2023-01-01,1.0,0,212,17.666666,0.10554481
CUS_0x321f,31002.86,2848.5716666666667,8,6,10.0,0.0,,5,12,5.1,2.0,Standard,1256.7,32.76453007855753,26 Years and 2 Months,Yes,0.0,139.18456,Low_spent_Small_value_payments,435.6726,2023-01-01,1.0,0,314,26.166666,0.04053497
CUS_0x3231,36717.63,2872.8025,5,4,19.0,,"Credit-Builder Loan, Student Loan, Auto Loan, and Home Equity Loan",28,12,7.05,3.0,Standard,1456.01,34.15204976654708,31 Years and 9 Months,Yes,96.66169,35.472652,High_spent_Medium_value_payments,405.1459,2023-01-01,1.0,0,381,31.75,0.039654247
